customer_id,plan,monthly_charges,contract_type
58727,Premium,141.27,Month-to-month
58728,Premium,122.28,Month-to-month
58729,Premium,139.42,One year
58730,Basic,27.39,Month-to-month
58731,Standard,71.24,Month-to-month
58732,Standard,79.36,Two year
58733,Premium,91.67,One year
58734,Premium,105.61,One year
58735,Basic,37.42,Month-to-month
58736,Standard,75.45,One year
58737,Basic,20.63,Month-to-month
58738,Basic,41.31,Month-to-month
58739,Standard,71.43,One year
58740,Basic,23.31,Month-to-month
58741,Basic,38.42,One year
58742,Standard,76.72,Month-to-month
58743,Basic,37.94,Month-to-month
58744,Premium,106.61,Two year
58745,Premium,117.94,One year
58746,Basic,28.63,Month-to-month
58747,Basic,29.55,Month-to-month
58748,Standard,54.83,Two year
58749,Basic,34.22,Month-to-month
58750,Premium,131.05,Month-to-month
58751,Premium,128.84,Month-to-month
58752,Basic,41.25,Two year
58753,Basic,27.14,One year
58754,Basic,27.58,One year
58755,Basic,37.92,Two year
58756,Basic,37.44,Two year
58757,Premium,108.86,Two year
58758,Basic,30.85,Month-to-month
58759,Basic,23.72,One year
58760,Standard,54.18,Month-to-month
58761,Basic,39.0,Month-to-month
58762,Basic,34.01,Month-to-month
58763,Basic,35.41,One year
58764,Premium,100.81,Month-to-month
58765,Basic,41.11,Two year
58766,Standard,52.13,One year
58767,Basic,41.51,One year
58768,Standard,84.27,One year
58769,Standard,73.28,One year
58770,Basic,38.53,Month-to-month
58771,Standard,62.34,One year
58772,Premium,137.03,Month-to-month
58773,Premium,117.68,One year
58774,Premium,123.78,Month-to-month
58775,Standard,57.41,Month-to-month
58776,Premium,111.93,One year
58777,Standard,53.47,One year
58778,Standard,59.91,Month-to-month
58779,Basic,32.29,One year
58780,Basic,22.57,Two year
58781,Premium,105.53,One year
58782,Standard,55.78,Month-to-month
58783,Standard,71.3,Month-to-month
58784,Basic,29.83,Month-to-month
58785,Premium,134.63,Month-to-month
58786,Premium,140.62,Month-to-month
58787,Standard,66.33,Two year
58788,Basic,37.4,One year
58789,Basic,20.49,Month-to-month
58790,Standard,80.56,Month-to-month
58791,Basic,40.06,Month-to-month
58792,Premium,109.51,Month-to-month
58793,Basic,43.37,Month-to-month
58794,Premium,136.7,Month-to-month
58795,Premium,139.16,Month-to-month
58796,Standard,67.24,One year
58797,Standard,76.18,Two year
58798,Basic,38.96,Two year
58799,Premium,148.56,Month-to-month
58800,Premium,91.08,Month-to-month
58801,Standard,55.53,Month-to-month
58802,Standard,62.02,Two year
58803,Basic,26.71,Month-to-month
58804,Standard,68.26,One year
58805,Standard,60.95,Month-to-month
58806,Premium,145.48,One year
58807,Standard,78.32,One year
58808,Basic,36.36,One year
58809,Basic,27.7,Month-to-month
58810,Standard,84.83,Two year
58811,Premium,90.99,Month-to-month
58812,Basic,31.07,Month-to-month
58813,Standard,78.78,Month-to-month
58814,Standard,66.53,Month-to-month
58815,Standard,57.39,Two year
58816,Standard,51.89,One year
58817,Basic,27.29,Two year
58818,Basic,40.65,Month-to-month
58819,Standard,65.03,Two year
58820,Premium,128.14,One year
58821,Standard,57.84,Month-to-month
58822,Basic,30.88,Two year
58823,Standard,81.78,One year
58824,Basic,44.61,Two year
58825,Basic,35.92,Month-to-month
58826,Standard,57.57,Month-to-month
58827,Standard,78.01,Month-to-month
58828,Standard,71.19,Month-to-month
58829,Standard,83.4,Two year
58830,Standard,73.1,Two year
58831,Basic,34.0,Two year
58832,Premium,109.01,One year
58833,Basic,24.73,Two year
58834,Basic,21.04,Month-to-month
58835,Standard,50.24,One year
58836,Basic,38.56,Month-to-month
58837,Basic,25.28,One year
58838,Basic,26.51,Two year
58839,Basic,24.45,Two year
58840,Standard,58.64,Month-to-month
58841,Standard,59.4,Month-to-month
58842,Standard,63.11,Month-to-month
58843,Standard,52.23,Month-to-month
58844,Standard,61.26,Month-to-month
58845,Basic,40.97,One year
58846,Basic,23.2,One year
58847,Standard,55.47,Month-to-month
58848,Basic,23.61,Two year
58849,Standard,60.39,Two year
58850,Basic,40.8,Month-to-month
58851,Standard,65.34,Month-to-month
58852,Basic,33.85,One year
58853,Standard,67.62,Month-to-month
58854,Basic,33.75,Two year
58855,Basic,42.24,Month-to-month
58856,Basic,41.79,Month-to-month
58857,Standard,53.19,Month-to-month
58858,Basic,26.28,One year
58859,Basic,26.68,Two year
58860,Premium,140.69,Month-to-month
58861,Basic,33.78,One year
58862,Premium,110.68,One year
58863,Premium,94.9,Month-to-month
58864,Basic,37.14,One year
58865,Basic,25.72,One year
58866,Premium,111.97,One year
58867,Standard,83.42,One year
58868,Basic,30.78,Month-to-month
58869,Premium,105.99,Month-to-month
58870,Standard,75.7,Month-to-month
58871,Standard,54.52,Month-to-month
58872,Basic,28.02,One year
58873,Standard,72.84,Month-to-month
58874,Standard,64.7,Month-to-month
58875,Premium,123.92,One year
58876,Basic,31.23,One year
58877,Basic,34.15,Month-to-month
58878,Basic,38.61,Month-to-month
58879,Standard,76.22,Month-to-month
58880,Premium,112.27,Month-to-month
58881,Standard,63.02,Two year
58882,Standard,70.58,Two year
58883,Standard,79.98,One year
58884,Basic,44.45,Two year
58885,Standard,60.21,Month-to-month
58886,Premium,130.04,Month-to-month
58887,Basic,20.02,One year
58888,Basic,26.86,One year
58889,Premium,134.51,Month-to-month
58890,Basic,40.68,Month-to-month
58891,Basic,33.56,One year
58892,Basic,44.93,Month-to-month
58893,Standard,68.07,Two year
58894,Basic,22.68,Month-to-month
58895,Standard,65.0,Month-to-month
58896,Standard,72.12,One year
58897,Basic,35.36,Month-to-month
58898,Standard,82.06,Month-to-month
58899,Premium,101.05,One year
58900,Premium,103.49,Month-to-month
58901,Basic,38.72,Two year
58902,Basic,25.29,Month-to-month
58903,Standard,81.91,Month-to-month
58904,Standard,76.95,Month-to-month
58905,Standard,61.78,Month-to-month
58906,Basic,24.2,Month-to-month
58907,Premium,114.41,One year
58908,Premium,127.59,Two year
58909,Basic,27.46,Month-to-month
58910,Standard,66.07,Two year
58911,Basic,42.62,Month-to-month
58912,Standard,54.45,Two year
58913,Standard,78.0,Two year
58914,Standard,51.52,Month-to-month
58915,Premium,110.05,Two year
58916,Standard,57.48,Two year
58917,Basic,34.46,One year
58918,Basic,30.72,Two year
58919,Basic,27.84,One year
58920,Standard,62.22,Two year
58921,Basic,25.91,Month-to-month
58922,Premium,116.93,Month-to-month
58923,Basic,42.91,Month-to-month
58924,Basic,25.54,One year
58925,Basic,23.41,Two year
58926,Premium,99.35,One year
58927,Standard,77.85,Two year
58928,Basic,43.87,Month-to-month
58929,Basic,42.72,One year
58930,Basic,28.28,Month-to-month
58931,Basic,24.82,Month-to-month
58932,Basic,20.05,Month-to-month
58933,Basic,21.96,Two year
58934,Basic,35.31,One year
58935,Standard,82.5,Two year
58936,Basic,27.47,Month-to-month
58937,Basic,28.61,Month-to-month
58938,Standard,64.31,One year
58939,Standard,57.38,Two year
58940,Standard,82.72,One year
58941,Basic,24.96,Two year
58942,Basic,31.54,Two year
58943,Basic,21.7,One year
58944,Basic,27.83,Month-to-month
58945,Premium,97.34,Two year
58946,Premium,140.9,Two year
58947,Premium,140.53,Two year
58948,Standard,54.48,Two year
58949,Standard,82.43,One year
58950,Basic,36.6,One year
58951,Standard,69.91,Month-to-month
58952,Standard,61.27,Month-to-month
58953,Premium,116.81,One year
58954,Basic,30.61,One year
58955,Premium,121.23,Month-to-month
58956,Basic,33.7,One year
58957,Premium,126.47,Month-to-month
58958,Premium,111.36,Two year
58959,Standard,81.39,Month-to-month
58960,Basic,37.4,Month-to-month
58961,Standard,54.94,One year
58962,Premium,138.39,One year
58963,Premium,99.71,One year
58964,Premium,99.49,One year
58965,Standard,72.4,Two year
58966,Standard,60.77,Month-to-month
58967,Premium,137.59,Month-to-month
58968,Basic,32.67,One year
58969,Standard,50.29,Month-to-month
58970,Standard,58.83,One year
58971,Standard,58.75,One year
58972,Basic,20.86,Month-to-month
58973,Basic,31.83,Two year
58974,Standard,54.72,One year
58975,Standard,59.78,Month-to-month
58976,Basic,41.45,Month-to-month
58977,Basic,23.71,Month-to-month
58978,Basic,33.1,One year
58979,Standard,56.8,One year
58980,Basic,39.52,Two year
58981,Premium,132.23,Month-to-month
58982,Standard,84.97,Month-to-month
58983,Basic,44.11,One year
58984,Basic,23.96,Month-to-month
58985,Premium,119.16,One year
58986,Basic,23.83,One year
58987,Premium,120.02,One year
58988,Standard,62.0,Month-to-month
58989,Standard,78.78,Month-to-month
58990,Premium,93.48,Month-to-month
58991,Premium,134.15,One year
58992,Standard,55.67,One year
58993,Basic,36.08,Month-to-month
58994,Basic,30.56,Month-to-month
58995,Standard,59.84,One year
58996,Basic,33.54,Month-to-month
58997,Basic,23.72,Month-to-month
58998,Premium,135.83,One year
58999,Basic,35.67,Month-to-month
59000,Basic,24.15,Two year
59001,Premium,108.57,Month-to-month
59002,Standard,66.83,Month-to-month
59003,Premium,140.99,Two year
59004,Premium,92.6,Two year
59005,Basic,37.55,One year
59006,Premium,139.57,One year
59007,Standard,61.25,Month-to-month
59008,Basic,44.6,Month-to-month
59009,Premium,149.85,One year
59010,Premium,116.96,One year
59011,Basic,42.3,Month-to-month
59012,Basic,27.26,Two year
59013,Basic,43.15,Month-to-month
59014,Standard,70.34,Month-to-month
59015,Basic,23.96,Two year
59016,Standard,68.02,One year
59017,Standard,71.92,One year
59018,Premium,148.36,Month-to-month
59019,Standard,51.04,Month-to-month
59020,Basic,34.29,One year
59021,Basic,40.79,Month-to-month
59022,Standard,63.37,Month-to-month
59023,Premium,98.13,One year
59024,Premium,130.06,Month-to-month
59025,Premium,138.23,Month-to-month
59026,Standard,64.28,Month-to-month
59027,Basic,42.57,Month-to-month
59028,Standard,72.08,One year
59029,Basic,21.81,Month-to-month
59030,Standard,53.43,One year
59031,Premium,111.76,Month-to-month
59032,Standard,50.87,Month-to-month
59033,Basic,32.31,One year
59034,Standard,54.35,Month-to-month
59035,Basic,41.82,Month-to-month
59036,Basic,36.55,Month-to-month
59037,Basic,44.91,One year
59038,Standard,59.35,One year
59039,Premium,105.04,One year
59040,Standard,74.87,Month-to-month
59041,Premium,90.84,Month-to-month
59042,Basic,29.04,One year
59043,Basic,23.87,Two year
59044,Standard,52.7,Month-to-month
59045,Standard,71.11,Month-to-month
59046,Standard,80.05,Month-to-month
59047,Standard,75.41,Month-to-month
59048,Premium,101.45,One year
59049,Basic,29.45,Month-to-month
59050,Basic,23.11,One year
59051,Basic,20.21,Month-to-month
59052,Basic,30.72,Month-to-month
59053,Standard,50.96,Month-to-month
59054,Standard,60.61,Month-to-month
59055,Premium,128.31,One year
59056,Basic,39.6,Two year
59057,Premium,131.79,Month-to-month
59058,Standard,80.02,Month-to-month
59059,Premium,132.02,Month-to-month
59060,Premium,121.69,Two year
59061,Basic,43.16,Month-to-month
59062,Standard,53.66,Month-to-month
59063,Basic,40.74,Month-to-month
59064,Basic,33.64,Month-to-month
59065,Basic,23.47,One year
59066,Basic,23.29,Month-to-month
59067,Basic,33.1,Month-to-month
59068,Standard,73.33,Month-to-month
59069,Basic,28.54,Two year
59070,Standard,51.92,Two year
59071,Basic,42.98,Month-to-month
59072,Premium,105.13,Month-to-month
59073,Basic,32.84,Month-to-month
59074,Basic,40.32,Two year
59075,Basic,33.14,Two year
59076,Premium,113.92,Month-to-month
59077,Basic,40.23,Month-to-month
59078,Standard,60.26,Two year
59079,Basic,31.67,Two year
59080,Basic,36.49,Two year
59081,Standard,78.34,Month-to-month
59082,Standard,56.68,Month-to-month
59083,Premium,149.64,One year
59084,Standard,63.45,One year
59085,Standard,78.34,One year
59086,Basic,20.88,Month-to-month
59087,Basic,28.61,Month-to-month
59088,Standard,61.88,Month-to-month
59089,Standard,61.44,One year
59090,Standard,51.3,Month-to-month
59091,Basic,42.82,Month-to-month
59092,Premium,125.62,One year
59093,Standard,79.67,One year
59094,Premium,117.99,Month-to-month
59095,Standard,69.42,One year
59096,Standard,59.39,One year
59097,Standard,78.09,One year
59098,Basic,39.71,One year
59099,Basic,30.97,One year
59100,Premium,107.08,One year
59101,Standard,74.97,One year
59102,Standard,80.39,Two year
59103,Standard,61.78,One year
59104,Standard,66.37,One year
59105,Standard,84.24,Month-to-month
59106,Standard,58.44,Month-to-month
59107,Basic,34.2,Month-to-month
59108,Basic,38.1,Month-to-month
59109,Standard,50.22,Month-to-month
59110,Standard,55.04,One year
59111,Premium,132.41,One year
59112,Basic,43.09,One year
59113,Basic,30.28,One year
59114,Premium,92.02,One year
59115,Basic,33.47,Two year
59116,Standard,73.3,One year
59117,Premium,96.73,Month-to-month
59118,Premium,92.47,One year
59119,Basic,30.85,One year
59120,Standard,71.42,One year
59121,Basic,41.71,Month-to-month
59122,Standard,61.52,Two year
59123,Basic,41.44,Two year
59124,Basic,39.7,One year
59125,Standard,60.86,Month-to-month
59126,Basic,28.03,Month-to-month
59127,Standard,83.02,Month-to-month
59128,Basic,42.76,One year
59129,Standard,76.12,One year
59130,Basic,21.96,One year
59131,Basic,33.95,Month-to-month
59132,Premium,106.95,Two year
59133,Basic,44.47,One year
59134,Standard,64.61,One year
59135,Standard,67.19,One year
59136,Basic,33.61,One year
59137,Basic,38.4,One year
59138,Standard,77.72,Two year
59139,Premium,110.29,Month-to-month
59140,Standard,67.06,One year
59141,Standard,64.95,Two year
59142,Standard,81.98,Month-to-month
59143,Premium,93.16,One year
59144,Basic,26.24,Month-to-month
59145,Basic,38.46,Month-to-month
59146,Basic,23.21,Two year
59147,Basic,23.16,Month-to-month
59148,Premium,121.78,Month-to-month
59149,Basic,36.27,Month-to-month
59150,Basic,30.56,Two year
59151,Standard,54.91,Two year
59152,Basic,36.64,One year
59153,Premium,116.76,One year
59154,Premium,124.18,One year
59155,Basic,40.93,One year
59156,Basic,25.31,Month-to-month
59157,Basic,27.66,Month-to-month
59158,Premium,131.79,Two year
59159,Basic,33.02,One year
59160,Standard,83.13,Month-to-month
59161,Premium,115.92,One year
59162,Basic,26.58,One year
59163,Standard,62.71,One year
59164,Premium,142.78,Month-to-month
59165,Basic,41.4,Two year
59166,Standard,84.76,Two year
59167,Standard,62.87,Month-to-month
59168,Basic,36.19,Month-to-month
59169,Basic,33.78,Two year
59170,Basic,27.04,Month-to-month
59171,Standard,57.8,Two year
59172,Standard,56.86,One year
59173,Premium,121.02,One year
59174,Standard,65.61,Month-to-month
59175,Standard,74.5,One year
59176,Premium,112.43,Month-to-month
59177,Standard,57.88,Month-to-month
59178,Standard,63.22,One year
59179,Premium,118.7,Two year
59180,Standard,68.55,One year
59181,Standard,55.54,One year
59182,Premium,95.09,Month-to-month
59183,Premium,135.05,Month-to-month
59184,Premium,110.23,Month-to-month
59185,Standard,83.18,Month-to-month
59186,Basic,22.68,One year
59187,Basic,36.09,One year
59188,Premium,95.53,Month-to-month
59189,Standard,84.52,Month-to-month
59190,Basic,33.6,Two year
59191,Standard,54.7,Month-to-month
59192,Basic,20.76,Month-to-month
59193,Basic,24.21,One year
59194,Standard,60.74,One year
59195,Standard,57.51,Month-to-month
59196,Premium,102.94,Month-to-month
59197,Basic,27.0,One year
59198,Basic,37.13,Month-to-month
59199,Standard,75.96,Month-to-month
59200,Standard,66.23,One year
59201,Basic,27.84,Month-to-month
59202,Basic,24.15,Month-to-month
59203,Premium,131.62,One year
59204,Standard,80.2,Month-to-month
59205,Premium,116.01,Month-to-month
59206,Standard,67.46,One year
59207,Basic,43.54,One year
59208,Basic,20.81,One year
59209,Basic,20.49,Month-to-month
59210,Premium,100.31,One year
59211,Standard,83.05,One year
59212,Basic,32.16,One year
59213,Standard,81.16,Month-to-month
59214,Basic,20.12,Month-to-month
59215,Premium,102.74,Month-to-month
59216,Standard,69.39,Month-to-month
59217,Basic,37.95,One year
59218,Premium,96.61,Two year
59219,Standard,56.6,Month-to-month
59220,Premium,107.62,One year
59221,Basic,44.4,Month-to-month
59222,Premium,126.98,One year
59223,Basic,38.27,Month-to-month
59224,Premium,103.16,Two year
59225,Basic,25.03,One year
59226,Premium,114.74,Two year
59227,Standard,76.74,Month-to-month
59228,Standard,60.42,Two year
59229,Standard,71.0,Two year
59230,Premium,91.28,One year
59231,Premium,149.62,Two year
59232,Basic,29.28,Month-to-month
59233,Premium,103.94,One year
59234,Basic,25.08,One year
59235,Basic,22.75,Month-to-month
59236,Standard,55.78,Month-to-month
59237,Standard,76.58,Two year
59238,Basic,27.51,One year
59239,Basic,25.76,Month-to-month
59240,Basic,24.47,Month-to-month
59241,Standard,78.4,Month-to-month
59242,Basic,34.13,Month-to-month
59243,Standard,68.17,One year
59244,Premium,143.01,One year
59245,Basic,23.72,Month-to-month
59246,Basic,23.75,Month-to-month
59247,Premium,120.66,Month-to-month
59248,Basic,37.66,Month-to-month
59249,Basic,41.83,Month-to-month
59250,Basic,30.96,Two year
59251,Basic,21.42,One year
59252,Standard,50.32,Two year
59253,Basic,37.45,Month-to-month
59254,Standard,68.87,One year
59255,Premium,143.41,Month-to-month
59256,Basic,28.12,Two year
59257,Basic,24.99,Month-to-month
59258,Basic,42.42,Month-to-month
59259,Standard,82.34,One year
59260,Premium,149.64,Two year
59261,Standard,82.7,Two year
59262,Basic,28.64,One year
59263,Standard,81.48,Month-to-month
59264,Standard,74.19,Two year
59265,Premium,130.26,Month-to-month
59266,Premium,99.13,Two year
59267,Standard,53.07,One year
59268,Basic,23.26,One year
59269,Standard,67.3,One year
59270,Basic,35.11,Month-to-month
59271,Premium,102.37,Month-to-month
59272,Basic,30.9,One year
59273,Standard,69.49,Month-to-month
59274,Basic,27.92,One year
59275,Basic,38.92,Month-to-month
59276,Basic,22.65,Month-to-month
59277,Standard,74.18,One year
59278,Premium,95.85,One year
59279,Standard,51.63,Month-to-month
59280,Basic,23.85,Two year
59281,Basic,35.34,One year
59282,Basic,35.66,Month-to-month
59283,Standard,76.39,Month-to-month
59284,Basic,25.65,One year
59285,Premium,148.67,Month-to-month
59286,Standard,62.76,One year
59287,Basic,38.51,Month-to-month
59288,Basic,39.91,Month-to-month
59289,Standard,53.85,Month-to-month
59290,Standard,77.85,One year
59291,Standard,69.06,Month-to-month
59292,Premium,104.09,One year
