customerid,totalspending
45607,74.28
45608,197.52
45609,77.25
45610,167.19
45611,105.72
45612,449.10
45613,110.94
45614,252.60
45615,202.83
45616,202.65
45617,313.92
45618,94.56
45619,188.67
45620,231.15
45621,117.27
45622,370.56
45623,70.71
45624,202.65
45625,195.06
45626,78.24
45627,107.01
45628,288.30
45629,77.76
45630,162.54
45631,120.12
45632,71.58
45633,68.82
45634,75.87
45635,161.10
45636,63.72
45637,125.04
45638,300.66
45639,250.71
45640,77.01
45641,193.23
45642,129.30
45643,81.03
45644,99.78
45645,366.18
45646,70.05
45647,105.00
45648,334.14
45649,410.91
45650,296.46
45651,306.36
45652,253.32
45653,337.74
45654,414.48
45655,123.12
45656,129.63
45657,102.51
45658,375.09
45659,274.80
45660,195.99
45661,164.16
45662,75.87
45663,207.93
45664,189.75
45665,103.95
45666,134.55
45667,79.56
45668,196.47
45669,218.76
45670,61.98
45671,233.46
45672,415.80
45673,216.39
45674,81.99
45675,109.80
45676,101.94
45677,339.69
45678,314.64
45679,207.84
45680,206.85
45681,374.76
45682,62.52
45683,81.75
45684,119.40
45685,101.43
45686,86.22
45687,449.64
45688,155.67
45689,84.09
45690,378.24
45691,124.20
45692,232.56
45693,118.05
45694,412.98
45695,233.94
45696,155.52
45697,163.68
45698,114.63
45699,94.23
45700,160.32
45701,421.20
45702,245.37
45703,233.28
45704,172.44
45705,86.70
45706,271.95
45707,253.89
45708,360.12
45709,356.97
45710,83.16
45711,170.70
45712,242.49
45713,116.43
45714,411.00
45715,108.75
45716,86.91
45717,75.09
45718,93.27
45719,64.05
45720,250.89
45721,243.48
45722,60.42
45723,218.82
45724,345.39
45725,111.87
45726,96.69
45727,88.83
45728,334.41
45729,155.31
45730,200.16
45731,246.06
45732,89.82
45733,74.91
45734,212.58
45735,103.44
45736,131.40
45737,106.41
45738,122.91
45739,440.46
45740,194.07
45741,184.80
45742,113.61
45743,203.43
45744,169.50
45745,82.68
45746,62.34
45747,374.10
45748,247.68
45749,115.83
45750,64.86
45751,190.35
45752,398.19
45753,224.91
45754,353.58
45755,384.48
45756,202.26
45757,123.18
45758,222.42
45759,97.65
45760,246.12
45761,66.39
45762,127.29
45763,69.27
45764,100.74
45765,107.49
45766,358.68
45767,197.91
45768,116.97
45769,121.62
45770,209.76
45771,96.48
45772,270.03
45773,67.05
45774,110.82
45775,254.52
45776,96.99
45777,207.03
45778,245.58
45779,115.32
45780,150.06
45781,93.54
45782,176.46
45783,102.69
45784,91.05
45785,98.88
45786,124.74
45787,84.39
45788,87.69
45789,175.41
45790,63.42
45791,114.75
45792,232.77
45793,189.45
45794,68.55
45795,183.81
45796,92.34
45797,232.98
45798,73.59
45799,115.23
45800,150.00
45801,84.99
45802,81.27
45803,161.13
45804,70.89
45805,229.47
45806,76.08
45807,282.12
45808,368.91
45809,348.39
45810,196.89
45811,165.03
45812,174.51
45813,309.54
45814,273.78
45815,199.08
45816,313.83
45817,97.86
45818,296.46
45819,345.45
45820,425.58
45821,89.49
45822,133.80
45823,103.92
45824,109.74
45825,210.87
45826,190.65
45827,323.22
45828,232.17
45829,90.54
45830,193.62
45831,355.59
45832,318.18
45833,395.64
45834,303.00
45835,175.71
45836,96.69
45837,174.18
45838,132.03
45839,107.46
45840,157.11
45841,215.25
45842,165.90
45843,406.53
45844,83.97
45845,153.84
45846,116.19
45847,229.83
45848,194.91
45849,80.67
45850,373.89
45851,99.21
45852,232.68
45853,80.01
45854,82.83
45855,84.21
45856,399.06
45857,251.07
45858,168.48
45859,125.61
45860,232.23
45861,67.89
45862,247.86
45863,173.79
45864,186.18
45865,110.82
45866,78.72
45867,113.73
45868,422.64
45869,345.15
45870,100.29
45871,161.10
45872,339.45
45873,85.20
45874,233.58
45875,441.54
45876,73.50
45877,201.96
45878,219.60
45879,71.88
45880,393.12
45881,101.58
45882,160.26
45883,107.61
45884,348.42
45885,218.46
45886,372.66
45887,69.75
45888,133.59
45889,69.21
45890,62.79
45891,313.38
45892,221.61
45893,128.94
45894,354.33
45895,99.00
45896,79.71
45897,409.56
45898,80.88
45899,177.93
45900,133.20
45901,95.43
45902,218.73
45903,76.74
45904,242.13
45905,218.22
45906,170.79
45907,351.87
45908,324.21
45909,207.78
45910,413.04
45911,399.81
45912,103.95
45913,369.81
45914,315.51
45915,157.53
45916,109.62
45917,62.52
45918,187.47
45919,171.66
45920,97.62
45921,203.91
45922,212.61
45923,220.65
45924,184.77
45925,233.16
45926,436.26
45927,170.13
45928,391.02
45929,342.30
45930,105.66
45931,73.50
45932,222.36
45933,64.38
45934,118.35
45935,339.21
45936,130.08
45937,174.00
45938,448.68
45939,109.86
45940,62.67
45941,248.13
45942,401.85
45943,277.08
45944,173.52
45945,164.85
45946,65.61
45947,204.63
45948,60.99
45949,407.25
45950,82.14
45951,196.59
45952,415.65
45953,242.07
45954,158.31
45955,71.13
45956,96.21
45957,344.07
45958,83.34
45959,239.46
45960,63.78
45961,220.80
45962,81.60
45963,90.96
45964,96.00
45965,163.89
45966,162.48
45967,90.03
45968,442.11
45969,71.07
45970,415.68
45971,358.26
45972,382.44
45973,132.36
45974,113.16
45975,240.15
45976,61.23
45977,240.87
45978,185.01
45979,427.29
45980,104.04
45981,336.60
45982,133.47
45983,234.09
45984,109.41
45985,227.34
45986,161.79
45987,166.44
45988,199.08
45989,134.61
45990,314.04
45991,74.52
45992,60.42
45993,164.88
45994,250.41
45995,108.60
45996,68.43
45997,174.87
45998,150.75
45999,71.40
46000,233.13
46001,74.04
46002,92.64
46003,216.15
46004,116.64
46005,108.66
46006,104.28
46007,439.65
46008,91.98
46009,335.37
46010,186.15
46011,96.03
46012,100.98
46013,70.14
46014,201.45
46015,318.72
46016,134.88
46017,112.08
46018,188.40
46019,79.83
46020,175.44
46021,334.47
46022,88.44
46023,90.06
46024,111.45
46025,157.89
46026,200.46
46027,62.94
46028,441.30
46029,170.52
46030,102.93
46031,281.64
46032,240.03
46033,150.57
46034,103.20
46035,223.17
46036,66.36
46037,91.74
46038,132.93
46039,129.18
46040,69.45
46041,119.46
46042,117.18
46043,421.47
46044,194.34
46045,105.06
46046,195.03
46047,68.43
46048,248.97
46049,241.35
46050,360.42
46051,190.35
46052,95.07
46053,444.36
46054,301.74
46055,125.97
46056,86.31
46057,166.26
46058,89.79
46059,214.62
46060,229.83
46061,113.37
46062,328.71
46063,163.62
46064,131.31
46065,251.25
46066,280.26
46067,175.53
46068,107.13
46069,240.15
46070,85.89
46071,231.36
46072,128.82
46073,327.42
46074,101.79
46075,114.18
46076,231.96
46077,89.64
46078,438.09
46079,163.89
46080,93.21
46081,110.58
46082,69.48
46083,393.42
46084,155.28
46085,78.06
46086,194.64
46087,181.83
46088,167.61
46089,364.71
46090,271.71
46091,70.89
46092,153.48
46093,188.67
46094,66.39
46095,228.09
46096,405.00
46097,74.28
46098,435.57
46099,119.76
46100,224.04
46101,122.25
46102,238.29
46103,321.24
46104,79.92
46105,191.97
46106,102.99
46107,170.58
46108,384.72
46109,77.22
46110,230.37
46111,67.95
46112,82.65
46113,88.47
46114,86.10
46115,127.35
46116,108.54
46117,113.85
46118,134.04
46119,171.45
46120,403.83
46121,432.78
46122,431.31
46123,370.98
46124,128.58
46125,91.32
46126,230.61
46127,113.88
46128,119.94
46129,236.31
46130,86.31
46131,128.94
46132,112.95
46133,199.86
46134,225.42
46135,84.84
46136,163.95
46137,228.69
46138,70.41
46139,90.99
46140,293.40
46141,424.17
46142,192.12
46143,279.84
46144,76.50
46145,182.19
46146,202.98
46147,217.68
46148,197.85
46149,220.26
46150,66.99
46151,86.91
46152,208.14
46153,179.16
46154,333.15
46155,213.99
46156,384.27
46157,110.46
46158,129.90
46159,133.50
46160,121.29
46161,133.74
46162,403.23
46163,158.82
46164,210.93
46165,107.19
46166,224.82
46167,132.72
46168,163.44
46169,192.57
46170,81.27
46171,97.11
46172,325.05
46173,186.57
46174,99.54
46175,253.59
46176,97.23
46177,89.43
46178,442.38
46179,353.37
46180,445.71
46181,81.69
46182,270.27
46183,348.03
46184,154.23
46185,193.11
46186,106.68
46187,383.91
46188,111.57
46189,93.09
46190,84.81
46191,372.30
46192,76.47
46193,396.90
46194,130.35
46195,124.95
46196,70.62
46197,360.90
46198,88.05
46199,80.19
46200,130.29
46201,391.26
46202,370.98
46203,102.06
46204,74.67
46205,118.98
46206,64.26
46207,123.36
46208,375.54
46209,410.67
46210,163.77
46211,250.50
46212,304.11
46213,97.62
46214,116.52
46215,93.06
46216,425.67
46217,336.99
46218,210.36
46219,85.74
46220,301.68
46221,318.87
46222,64.50
46223,107.85
46224,88.44
46225,330.48
46226,72.87
46227,338.64
46228,382.92
46229,378.15
46230,133.38
46231,374.70
46232,124.47
46233,247.77
46234,292.95
46235,354.84
46236,207.57
46237,236.55
46238,212.01
46239,62.64
46240,245.22
46241,99.45
46242,114.21
46243,155.52
46244,301.17
46245,92.61
46246,101.52
46247,93.24
46248,303.15
46249,423.27
46250,216.60
46251,116.76
46252,238.17
46253,74.19
46254,210.66
46255,449.46
46256,187.05
46257,113.07
46258,72.66
46259,104.79
46260,242.79
46261,189.36
46262,69.27
46263,93.84
46264,117.87
46265,206.88
46266,208.77
46267,69.66
46268,92.19
46269,245.04
46270,398.97
46271,61.08
46272,406.80
46273,206.34
46274,172.56
46275,86.04
46276,210.09
46277,117.36
46278,275.61
46279,101.94
46280,78.84
46281,216.48
46282,405.18
46283,335.31
46284,251.10
46285,288.27
46286,180.42
46287,228.39
46288,131.04
46289,103.50
46290,85.65
46291,99.93
46292,112.26
46293,166.32
46294,101.04
46295,167.28
46296,196.62
46297,231.87
46298,104.28
46299,214.71
46300,61.95
46301,250.98
46302,128.55
46303,232.29
46304,207.27
46305,128.49
46306,130.02
46307,173.88
46308,110.58
46309,102.87
46310,150.51
46311,403.44
46312,252.66
46313,106.38
46314,351.06
46315,171.03
46316,251.70
46317,100.95
46318,68.73
46319,103.86
46320,66.66
46321,97.26
46322,72.33
46323,81.24
46324,157.32
46325,203.40
46326,84.06
46327,385.14
46328,66.00
46329,181.08
46330,312.78
46331,89.46
46332,67.44
46333,162.18
46334,225.81
46335,431.07
46336,396.51
46337,86.10
46338,116.67
46339,202.35
46340,222.93
46341,302.88
46342,388.74
46343,86.49
46344,254.79
46345,211.02
46346,83.40
46347,188.97
46348,134.52
46349,158.88
46350,169.26
46351,78.36
46352,132.21
46353,362.10
46354,227.01
46355,307.77
46356,174.27
46357,104.88
46358,194.73
46359,252.51
46360,73.68
46361,439.38
46362,66.18
46363,126.12
46364,133.77
46365,116.01
46366,198.75
46367,95.73
46368,98.37
46369,117.54
46370,134.61
46371,356.22
46372,133.35
46373,238.80
46374,114.87
46375,169.50
46376,204.45
46377,64.89
46378,221.49
46379,394.62
46380,78.39
46381,93.48
46382,340.98
46383,318.33
46384,116.85
46385,295.56
46386,442.05
46387,221.70
46388,113.61
46389,170.49
46390,120.06
46391,353.22
46392,174.72
46393,177.66
46394,366.60
46395,102.00
46396,212.64
46397,85.53
46398,401.04
46399,120.75
46400,153.36
46401,120.39
46402,104.25
46403,110.85
46404,100.83
46405,202.44
46406,434.34
46407,81.63
46408,85.38
46409,61.95
46410,61.92
46411,388.35
46412,225.09
46413,189.63
46414,61.44
46415,88.59
46416,389.64
46417,250.77
46418,96.87
46419,420.87
46420,414.00
46421,164.34
46422,430.89
46423,69.09
46424,64.23
46425,239.82
46426,152.64
46427,158.82
46428,62.52
46429,246.69
46430,364.56
46431,61.32
46432,85.11
46433,281.85
46434,73.44
46435,91.95
46436,60.99
46437,225.06
46438,110.58
46439,424.80
46440,370.59
46441,89.07
46442,194.49
46443,69.06
46444,414.81
46445,415.59
46446,198.27
46447,119.64
46448,96.75
46449,412.98
46450,222.69
46451,62.16
46452,285.81
46453,122.40
46454,213.78
46455,122.28
46456,434.43
46457,199.08
46458,122.40
46459,273.21
46460,378.69
46461,339.60
46462,161.82
46463,69.36
46464,81.48
46465,121.71
46466,75.84
46467,300.63
46468,411.75
46469,203.01
46470,88.80
46471,66.33
46472,239.31
46473,158.91
46474,96.66
46475,99.00
46476,222.18
46477,218.04
46478,358.50
46479,305.25
46480,123.21
46481,95.16
46482,239.04
46483,130.11
46484,417.75
46485,130.38
46486,411.33
46487,68.43
46488,344.64
46489,243.54
46490,229.95
46491,209.67
46492,120.72
46493,441.21
46494,196.53
46495,81.87
46496,400.83
46497,253.20
46498,105.24
46499,199.02
46500,103.05
46501,240.57
46502,196.11
46503,78.06
46504,115.05
46505,191.31
46506,380.37
46507,68.07
46508,202.17
46509,153.78
46510,304.77
46511,94.77
46512,92.85
46513,162.93
46514,196.26
46515,134.49
46516,113.85
46517,303.84
46518,396.24
46519,67.68
46520,233.31
46521,168.84
46522,90.48
46523,108.78
46524,155.28
46525,183.66
46526,336.09
46527,401.19
46528,280.44
46529,67.32
46530,232.89
46531,124.50
46532,327.00
46533,205.89
46534,210.63
46535,85.77
46536,117.24
46537,363.69
46538,73.59
46539,292.32
46540,275.55
46541,106.92
46542,123.84
46543,130.17
46544,63.75
46545,103.44
46546,233.97
46547,115.53
46548,225.03
46549,363.90
46550,68.04
46551,274.65
46552,215.88
46553,249.33
46554,436.17
46555,92.94
46556,290.34
46557,189.48
46558,133.08
46559,94.86
46560,420.39
46561,211.26
46562,241.89
46563,67.50
46564,69.96
46565,444.96
46566,112.86
46567,118.53
46568,64.62
46569,180.45
46570,127.95
46571,82.08
46572,114.99
46573,244.38
46574,198.15
46575,233.76
46576,154.65
46577,153.78
46578,218.58
46579,318.21
46580,390.39
46581,190.23
46582,200.67
46583,110.34
46584,412.95
46585,82.98
46586,78.81
46587,449.67
46588,80.10
46589,101.94
46590,99.87
46591,409.38
46592,160.26
46593,80.34
46594,244.44
46595,85.98
46596,72.75
46597,84.39
46598,272.76
46599,93.99
46600,240.06
46601,252.96
46602,348.18
46603,80.49
46604,174.24
46605,120.99
46606,390.93
46607,60.12
46608,107.37
46609,228.30
46610,112.17
46611,170.13
46612,64.29
46613,101.91
46614,65.49
46615,93.93
46616,169.74
46617,179.79
46618,119.46
46619,234.93
46620,288.42
46621,172.20
46622,217.77
46623,68.31
46624,107.49
46625,68.40
46626,211.53
46627,185.19
46628,124.62
46629,349.44
46630,224.01
46631,81.75
46632,171.06
46633,111.33
46634,60.15
46635,71.91
46636,151.05
46637,189.93
46638,131.67
46639,411.15
46640,126.66
46641,309.66
46642,96.39
46643,250.35
46644,105.54
46645,133.23
46646,78.33
46647,68.55
46648,236.34
46649,183.00
46650,219.66
46651,63.30
46652,232.56
46653,164.49
46654,100.86
46655,63.96
46656,443.13
46657,72.96
46658,112.80
46659,253.47
46660,157.41
46661,326.43
46662,198.12
46663,78.42
46664,226.62
46665,225.30
46666,103.86
46667,419.31
46668,118.08
46669,243.87
46670,239.16
46671,397.50
46672,176.01
46673,87.81
46674,426.99
46675,76.17
46676,178.20
46677,239.46
46678,65.22
46679,355.08
46680,435.45
46681,184.83
46682,179.01
46683,407.82
46684,121.68
46685,65.91
46686,320.61
46687,173.19
46688,207.51
46689,110.85
46690,197.55
46691,117.60
46692,364.17
46693,104.91
46694,339.93
46695,115.53
46696,314.40
46697,97.11
46698,132.42
46699,105.54
46700,230.13
46701,103.65
46702,95.34
46703,233.94
46704,80.22
46705,98.85
46706,389.85
46707,103.53
46708,167.82
46709,162.12
46710,368.16
46711,322.56
46712,111.36
46713,278.52
46714,76.14
46715,66.03
46716,108.66
46717,188.91
46718,360.90
46719,240.03
46720,188.28
46721,284.52
46722,322.14
46723,212.94
46724,116.01
46725,130.65
46726,280.71
46727,239.73
46728,180.03
46729,187.47
46730,333.87
46731,233.01
46732,71.97
46733,193.14
46734,229.95
46735,295.62
46736,244.89
46737,61.29
46738,208.23
46739,159.63
46740,109.95
46741,121.05
46742,434.73
46743,116.10
46744,275.07
46745,209.76
46746,228.48
46747,206.97
46748,61.56
46749,174.54
46750,105.96
46751,160.71
46752,421.95
46753,110.88
46754,117.87
46755,71.82
46756,78.21
46757,195.87
46758,246.66
46759,199.62
46760,293.43
46761,196.17
46762,92.31
46763,91.59
46764,211.89
46765,277.89
46766,125.97
46767,241.74
46768,283.98
46769,68.94
46770,244.20
46771,190.41
46772,172.71
46773,205.62
46774,122.97
46775,71.88
46776,85.83
46777,107.01
46778,225.96
46779,154.38
46780,195.30
46781,173.94
46782,116.76
46783,392.79
46784,127.08
46785,158.85
46786,119.82
46787,423.06
46788,127.32
46789,207.63
46790,213.06
46791,100.77
46792,203.61
46793,449.01
46794,150.30
46795,68.28
46796,153.66
46797,374.58
46798,126.09
46799,226.92
46800,170.43
46801,309.93
46802,65.79
46803,314.07
46804,133.20
46805,69.21
46806,72.36
46807,105.18
46808,98.46
46809,326.04
46810,440.88
46811,208.95
46812,431.04
46813,104.43
46814,129.00
46815,160.92
46816,199.32
46817,92.79
46818,413.28
46819,271.05
46820,60.72
46821,85.32
46822,353.73
46823,113.19
46824,126.45
46825,310.47
46826,105.45
46827,441.48
46828,229.05
46829,160.80
46830,250.74
46831,132.48
46832,112.89
46833,109.08
46834,150.18
46835,79.62
46836,70.20
46837,70.59
46838,78.36
46839,62.97
46840,187.20
46841,77.07
46842,76.20
46843,168.18
46844,105.69
46845,78.87
46846,178.47
46847,199.47
46848,278.10
46849,109.50
46850,319.05
46851,306.66
46852,234.90
46853,121.86
46854,185.34
46855,381.72
46856,229.02
46857,132.87
46858,171.63
46859,84.45
46860,71.10
46861,130.02
46862,315.27
46863,389.25
46864,116.76
46865,124.86
46866,156.24
46867,306.12
46868,175.77
46869,132.00
46870,113.19
46871,95.73
46872,375.27
46873,100.50
46874,116.94
46875,157.26
46876,104.28
46877,81.39
46878,443.52
46879,197.82
46880,111.93
46881,113.10
46882,232.62
46883,129.96
46884,208.71
46885,201.78
46886,111.12
46887,77.79
46888,236.52
46889,201.00
46890,342.33
46891,112.23
46892,92.97
46893,275.31
46894,83.01
46895,340.74
46896,99.99
46897,344.16
46898,361.23
46899,92.97
46900,305.79
46901,102.66
46902,249.39
46903,415.38
46904,125.04
46905,190.53
46906,183.78
46907,426.06
46908,391.98
46909,184.95
46910,71.34
46911,85.35
46912,374.13
46913,62.43
46914,77.61
46915,179.64
46916,162.27
46917,207.21
46918,115.23
46919,206.10
46920,398.28
46921,150.18
46922,201.54
46923,77.19
46924,82.05
46925,132.81
46926,389.76
46927,178.20
46928,271.56
46929,384.42
46930,428.73
46931,74.49
46932,224.43
46933,126.24
46934,189.90
46935,64.86
46936,271.02
46937,67.98
46938,104.79
46939,333.24
46940,134.94
46941,65.19
46942,117.57
46943,150.24
46944,191.88
46945,71.04
46946,425.58
46947,229.17
46948,415.44
46949,107.94
46950,90.66
46951,96.87
46952,175.95
46953,282.45
46954,244.83
46955,179.73
46956,409.50
46957,331.50
46958,340.38
46959,101.43
46960,386.82
46961,116.01
46962,237.30
46963,302.67
46964,85.20
46965,76.41
46966,134.37
46967,123.87
46968,68.07
46969,210.54
46970,284.85
46971,176.85
46972,314.31
46973,79.32
46974,84.63
46975,79.47
46976,134.31
46977,200.55
46978,439.50
46979,173.97
46980,244.86
46981,295.86
46982,88.95
46983,433.02
46984,250.26
46985,183.42
46986,70.56
46987,134.52
46988,186.15
46989,370.68
46990,228.84
46991,416.07
46992,209.88
46993,240.60
46994,96.15
46995,106.32
46996,110.76
46997,90.93
46998,65.43
46999,372.18
47000,402.57
47001,376.83
47002,109.08
47003,225.60
47004,277.71
47005,83.28
47006,208.98
47007,378.06
47008,119.01
47009,162.27
47010,310.41
47011,124.86
47012,201.00
47013,253.26
47014,128.85
47015,94.83
47016,416.31
47017,115.56
47018,101.22
47019,117.06
47020,61.53
47021,152.88
47022,444.09
47023,121.17
47024,208.44
47025,109.44
47026,100.98
47027,365.70
47028,243.12
47029,89.43
47030,122.70
47031,116.31
47032,156.06
47033,234.12
47034,134.97
47035,94.02
47036,416.22
47037,82.20
47038,164.01
47039,123.54
47040,342.24
47041,68.04
47042,230.70
47043,384.42
47044,393.21
47045,211.44
47046,236.82
47047,301.65
47048,96.57
47049,322.20
47050,67.47
47051,322.74
47052,296.31
47053,105.39
47054,93.24
47055,202.86
47056,414.69
47057,82.86
47058,435.69
47059,252.00
47060,175.83
47061,152.22
47062,413.22
47063,101.58
47064,193.80
47065,437.04
47066,199.26
47067,87.21
47068,129.36
47069,289.14
47070,129.75
47071,219.15
47072,60.66
47073,69.15
47074,170.16
47075,87.84
47076,73.95
47077,325.14
47078,72.51
47079,219.69
47080,118.98
47081,122.55
47082,123.12
47083,166.71
47084,117.24
47085,378.09
47086,232.26
47087,385.74
47088,80.97
47089,186.09
47090,84.72
47091,62.76
47092,103.98
47093,236.37
47094,246.90
47095,113.76
47096,192.48
47097,181.02
47098,94.68
47099,189.57
47100,189.36
47101,71.94
47102,81.63
47103,133.53
47104,384.00
47105,157.35
47106,112.32
47107,154.92
47108,111.78
47109,405.57
47110,316.26
47111,77.37
47112,215.58
47113,171.90
47114,205.32
47115,75.78
47116,339.57
47117,66.81
47118,91.02
47119,128.07
47120,122.76
47121,405.42
47122,166.20
47123,165.99
47124,123.45
47125,78.96
47126,364.41
47127,349.17
47128,82.47
47129,72.57
47130,207.48
47131,362.82
47132,64.50
47133,69.75
