customerid,billmonth,totalamount,spendrank
48521,2026-05-01,57.30,154681
48521,2026-06-01,57.30,154681
48521,2026-07-01,57.30,154681
61324,2026-05-01,57.30,154681
61324,2026-06-01,57.30,154681
61324,2026-07-01,57.30,154681
68814,2026-06-01,57.30,154681
68814,2026-07-01,57.30,154681
68814,2026-05-01,57.30,154681
70210,2026-05-01,57.30,154681
70210,2026-06-01,57.30,154681
70210,2026-07-01,57.30,154681
73738,2026-06-01,57.30,154681
73738,2026-05-01,57.30,154681
73738,2026-07-01,57.30,154681
75798,2026-07-01,57.30,154681
75798,2026-06-01,57.30,154681
75798,2026-05-01,57.30,154681
81459,2026-07-01,57.30,154681
81459,2026-06-01,57.30,154681
81459,2026-05-01,57.30,154681
502,2026-05-01,57.29,154729
502,2026-07-01,57.29,154729
502,2026-06-01,57.29,154729
3432,2026-07-01,57.29,154729
3432,2026-05-01,57.29,154729
3432,2026-06-01,57.29,154729
15917,2026-05-01,57.29,154729
15917,2026-06-01,57.29,154729
15917,2026-07-01,57.29,154729
20309,2026-07-01,57.29,154729
20309,2026-05-01,57.29,154729
20309,2026-06-01,57.29,154729
40289,2026-06-01,57.29,154729
40289,2026-05-01,57.29,154729
40289,2026-07-01,57.29,154729
54750,2026-06-01,57.29,154729
54750,2026-05-01,57.29,154729
54750,2026-07-01,57.29,154729
63802,2026-05-01,57.29,154729
63802,2026-06-01,57.29,154729
63802,2026-07-01,57.29,154729
31040,2026-05-01,57.28,154750
31040,2026-06-01,57.28,154750
31040,2026-07-01,57.28,154750
40430,2026-06-01,57.28,154750
40430,2026-07-01,57.28,154750
40430,2026-05-01,57.28,154750
47921,2026-06-01,57.28,154750
47921,2026-07-01,57.28,154750
47921,2026-05-01,57.28,154750
56238,2026-06-01,57.28,154750
56238,2026-07-01,57.28,154750
56238,2026-05-01,57.28,154750
59662,2026-06-01,57.28,154750
59662,2026-07-01,57.28,154750
59662,2026-05-01,57.28,154750
63198,2026-05-01,57.28,154750
63198,2026-06-01,57.28,154750
63198,2026-07-01,57.28,154750
72841,2026-06-01,57.28,154750
72841,2026-07-01,57.28,154750
72841,2026-05-01,57.28,154750
90785,2026-06-01,57.28,154750
90785,2026-07-01,57.28,154750
90785,2026-05-01,57.28,154750
4703,2026-05-01,57.27,154774
4703,2026-07-01,57.27,154774
4703,2026-06-01,57.27,154774
20891,2026-05-01,57.27,154774
20891,2026-06-01,57.27,154774
20891,2026-07-01,57.27,154774
25682,2026-07-01,57.27,154774
25682,2026-05-01,57.27,154774
25682,2026-06-01,57.27,154774
53655,2026-06-01,57.27,154774
53655,2026-05-01,57.27,154774
53655,2026-07-01,57.27,154774
57297,2026-06-01,57.27,154774
57297,2026-05-01,57.27,154774
57297,2026-07-01,57.27,154774
62646,2026-07-01,57.27,154774
62646,2026-05-01,57.27,154774
62646,2026-06-01,57.27,154774
65213,2026-07-01,57.27,154774
65213,2026-06-01,57.27,154774
65213,2026-05-01,57.27,154774
65490,2026-06-01,57.27,154774
65490,2026-07-01,57.27,154774
65490,2026-05-01,57.27,154774
85735,2026-07-01,57.27,154774
85735,2026-06-01,57.27,154774
85735,2026-05-01,57.27,154774
91497,2026-07-01,57.27,154774
91497,2026-06-01,57.27,154774
91497,2026-05-01,57.27,154774
99393,2026-06-01,57.27,154774
99393,2026-05-01,57.27,154774
99393,2026-07-01,57.27,154774
2124,2026-06-01,57.26,154807
2124,2026-07-01,57.26,154807
2124,2026-05-01,57.26,154807
15485,2026-06-01,57.26,154807
15485,2026-05-01,57.26,154807
15485,2026-07-01,57.26,154807
17452,2026-05-01,57.26,154807
17452,2026-07-01,57.26,154807
17452,2026-06-01,57.26,154807
23720,2026-05-01,57.26,154807
23720,2026-07-01,57.26,154807
23720,2026-06-01,57.26,154807
24554,2026-05-01,57.26,154807
24554,2026-07-01,57.26,154807
24554,2026-06-01,57.26,154807
31904,2026-06-01,57.26,154807
31904,2026-05-01,57.26,154807
31904,2026-07-01,57.26,154807
38861,2026-06-01,57.26,154807
38861,2026-05-01,57.26,154807
38861,2026-07-01,57.26,154807
59634,2026-06-01,57.26,154807
59634,2026-07-01,57.26,154807
59634,2026-05-01,57.26,154807
72048,2026-07-01,57.26,154807
72048,2026-05-01,57.26,154807
72048,2026-06-01,57.26,154807
80067,2026-05-01,57.26,154807
80067,2026-07-01,57.26,154807
80067,2026-06-01,57.26,154807
90869,2026-07-01,57.26,154807
90869,2026-06-01,57.26,154807
90869,2026-05-01,57.26,154807
92053,2026-05-01,57.26,154807
92053,2026-07-01,57.26,154807
92053,2026-06-01,57.26,154807
92469,2026-05-01,57.26,154807
92469,2026-06-01,57.26,154807
92469,2026-07-01,57.26,154807
10374,2026-06-01,57.24,154846
10374,2026-07-01,57.24,154846
10374,2026-05-01,57.24,154846
15835,2026-05-01,57.24,154846
15835,2026-07-01,57.24,154846
15835,2026-06-01,57.24,154846
25381,2026-05-01,57.24,154846
25381,2026-07-01,57.24,154846
25381,2026-06-01,57.24,154846
49503,2026-05-01,57.24,154846
49503,2026-06-01,57.24,154846
49503,2026-07-01,57.24,154846
71128,2026-06-01,57.24,154846
71128,2026-07-01,57.24,154846
71128,2026-05-01,57.24,154846
72236,2026-05-01,57.24,154846
72236,2026-06-01,57.24,154846
72236,2026-07-01,57.24,154846
81891,2026-05-01,57.24,154846
81891,2026-06-01,57.24,154846
81891,2026-07-01,57.24,154846
82368,2026-05-01,57.24,154846
82368,2026-07-01,57.24,154846
82368,2026-06-01,57.24,154846
89552,2026-06-01,57.24,154846
89552,2026-05-01,57.24,154846
89552,2026-07-01,57.24,154846
9190,2026-07-01,57.23,154873
9190,2026-05-01,57.23,154873
9190,2026-06-01,57.23,154873
16052,2026-05-01,57.23,154873
16052,2026-07-01,57.23,154873
16052,2026-06-01,57.23,154873
29654,2026-06-01,57.23,154873
29654,2026-05-01,57.23,154873
29654,2026-07-01,57.23,154873
30056,2026-07-01,57.23,154873
30056,2026-05-01,57.23,154873
30056,2026-06-01,57.23,154873
30731,2026-07-01,57.23,154873
30731,2026-06-01,57.23,154873
30731,2026-05-01,57.23,154873
47887,2026-07-01,57.23,154873
47887,2026-05-01,57.23,154873
47887,2026-06-01,57.23,154873
52070,2026-06-01,57.23,154873
52070,2026-05-01,57.23,154873
52070,2026-07-01,57.23,154873
60189,2026-06-01,57.23,154873
60189,2026-05-01,57.23,154873
60189,2026-07-01,57.23,154873
78514,2026-05-01,57.23,154873
78514,2026-07-01,57.23,154873
78514,2026-06-01,57.23,154873
80395,2026-07-01,57.23,154873
80395,2026-05-01,57.23,154873
80395,2026-06-01,57.23,154873
87720,2026-05-01,57.23,154873
87720,2026-06-01,57.23,154873
87720,2026-07-01,57.23,154873
92148,2026-06-01,57.23,154873
92148,2026-05-01,57.23,154873
92148,2026-07-01,57.23,154873
3509,2026-05-01,57.22,154909
3509,2026-07-01,57.22,154909
3509,2026-06-01,57.22,154909
4486,2026-06-01,57.22,154909
4486,2026-05-01,57.22,154909
4486,2026-07-01,57.22,154909
14091,2026-06-01,57.22,154909
14091,2026-05-01,57.22,154909
14091,2026-07-01,57.22,154909
16580,2026-07-01,57.22,154909
16580,2026-05-01,57.22,154909
16580,2026-06-01,57.22,154909
25259,2026-05-01,57.22,154909
25259,2026-07-01,57.22,154909
25259,2026-06-01,57.22,154909
35827,2026-05-01,57.22,154909
35827,2026-07-01,57.22,154909
35827,2026-06-01,57.22,154909
38174,2026-07-01,57.22,154909
38174,2026-06-01,57.22,154909
38174,2026-05-01,57.22,154909
55343,2026-07-01,57.22,154909
55343,2026-05-01,57.22,154909
55343,2026-06-01,57.22,154909
74160,2026-07-01,57.22,154909
74160,2026-06-01,57.22,154909
74160,2026-05-01,57.22,154909
94589,2026-05-01,57.22,154909
94589,2026-07-01,57.22,154909
94589,2026-06-01,57.22,154909
8383,2026-07-01,57.21,154939
8383,2026-06-01,57.21,154939
8383,2026-05-01,57.21,154939
29228,2026-06-01,57.21,154939
29228,2026-07-01,57.21,154939
29228,2026-05-01,57.21,154939
38832,2026-06-01,57.21,154939
38832,2026-05-01,57.21,154939
38832,2026-07-01,57.21,154939
43831,2026-05-01,57.21,154939
43831,2026-06-01,57.21,154939
43831,2026-07-01,57.21,154939
49467,2026-06-01,57.21,154939
49467,2026-07-01,57.21,154939
49467,2026-05-01,57.21,154939
58777,2026-05-01,57.21,154939
58777,2026-06-01,57.21,154939
58777,2026-07-01,57.21,154939
67769,2026-06-01,57.21,154939
67769,2026-07-01,57.21,154939
67769,2026-05-01,57.21,154939
80495,2026-06-01,57.21,154939
80495,2026-05-01,57.21,154939
80495,2026-07-01,57.21,154939
80799,2026-05-01,57.21,154939
80799,2026-06-01,57.21,154939
80799,2026-07-01,57.21,154939
25807,2026-06-01,57.20,154966
25807,2026-07-01,57.20,154966
25807,2026-05-01,57.20,154966
28903,2026-07-01,57.20,154966
28903,2026-05-01,57.20,154966
28903,2026-06-01,57.20,154966
49231,2026-05-01,57.20,154966
49231,2026-07-01,57.20,154966
49231,2026-06-01,57.20,154966
75117,2026-07-01,57.20,154966
75117,2026-06-01,57.20,154966
75117,2026-05-01,57.20,154966
84700,2026-05-01,57.20,154966
84700,2026-07-01,57.20,154966
84700,2026-06-01,57.20,154966
85224,2026-07-01,57.20,154966
85224,2026-05-01,57.20,154966
85224,2026-06-01,57.20,154966
85451,2026-05-01,57.20,154966
85451,2026-07-01,57.20,154966
85451,2026-06-01,57.20,154966
87460,2026-07-01,57.20,154966
87460,2026-06-01,57.20,154966
87460,2026-05-01,57.20,154966
92585,2026-05-01,57.20,154966
92585,2026-06-01,57.20,154966
92585,2026-07-01,57.20,154966
98208,2026-05-01,57.20,154966
98208,2026-07-01,57.20,154966
98208,2026-06-01,57.20,154966
7633,2026-05-01,57.19,154996
7633,2026-07-01,57.19,154996
7633,2026-06-01,57.19,154996
18828,2026-06-01,57.19,154996
18828,2026-07-01,57.19,154996
18828,2026-05-01,57.19,154996
24338,2026-05-01,57.19,154996
24338,2026-07-01,57.19,154996
24338,2026-06-01,57.19,154996
27880,2026-07-01,57.19,154996
27880,2026-05-01,57.19,154996
27880,2026-06-01,57.19,154996
33804,2026-07-01,57.19,154996
33804,2026-05-01,57.19,154996
33804,2026-06-01,57.19,154996
33920,2026-05-01,57.19,154996
33920,2026-07-01,57.19,154996
33920,2026-06-01,57.19,154996
40780,2026-07-01,57.19,154996
40780,2026-05-01,57.19,154996
40780,2026-06-01,57.19,154996
44941,2026-05-01,57.19,154996
44941,2026-07-01,57.19,154996
44941,2026-06-01,57.19,154996
57880,2026-05-01,57.19,154996
57880,2026-06-01,57.19,154996
57880,2026-07-01,57.19,154996
76351,2026-07-01,57.19,154996
76351,2026-06-01,57.19,154996
76351,2026-05-01,57.19,154996
80823,2026-06-01,57.19,154996
80823,2026-07-01,57.19,154996
80823,2026-05-01,57.19,154996
83093,2026-05-01,57.19,154996
83093,2026-07-01,57.19,154996
83093,2026-06-01,57.19,154996
34349,2026-05-01,57.18,155032
34349,2026-07-01,57.18,155032
34349,2026-06-01,57.18,155032
45700,2026-05-01,57.18,155032
45700,2026-06-01,57.18,155032
45700,2026-07-01,57.18,155032
47932,2026-07-01,57.18,155032
47932,2026-05-01,57.18,155032
47932,2026-06-01,57.18,155032
50578,2026-06-01,57.18,155032
50578,2026-05-01,57.18,155032
50578,2026-07-01,57.18,155032
50877,2026-07-01,57.18,155032
50877,2026-06-01,57.18,155032
50877,2026-05-01,57.18,155032
55556,2026-06-01,57.18,155032
55556,2026-05-01,57.18,155032
55556,2026-07-01,57.18,155032
98054,2026-05-01,57.18,155032
98054,2026-07-01,57.18,155032
98054,2026-06-01,57.18,155032
17075,2026-06-01,57.17,155053
17075,2026-05-01,57.17,155053
17075,2026-07-01,57.17,155053
20386,2026-07-01,57.17,155053
20386,2026-06-01,57.17,155053
20386,2026-05-01,57.17,155053
34267,2026-05-01,57.17,155053
34267,2026-06-01,57.17,155053
34267,2026-07-01,57.17,155053
45370,2026-05-01,57.17,155053
45370,2026-07-01,57.17,155053
45370,2026-06-01,57.17,155053
48950,2026-05-01,57.17,155053
48950,2026-06-01,57.17,155053
48950,2026-07-01,57.17,155053
50300,2026-06-01,57.17,155053
50300,2026-05-01,57.17,155053
50300,2026-07-01,57.17,155053
59030,2026-07-01,57.17,155053
59030,2026-05-01,57.17,155053
59030,2026-06-01,57.17,155053
71243,2026-07-01,57.17,155053
71243,2026-05-01,57.17,155053
71243,2026-06-01,57.17,155053
71683,2026-06-01,57.17,155053
71683,2026-07-01,57.17,155053
71683,2026-05-01,57.17,155053
80477,2026-06-01,57.17,155053
80477,2026-05-01,57.17,155053
80477,2026-07-01,57.17,155053
97289,2026-07-01,57.17,155053
97289,2026-06-01,57.17,155053
97289,2026-05-01,57.17,155053
11570,2026-05-01,57.16,155086
11570,2026-07-01,57.16,155086
11570,2026-06-01,57.16,155086
25315,2026-07-01,57.16,155086
25315,2026-05-01,57.16,155086
25315,2026-06-01,57.16,155086
34477,2026-06-01,57.16,155086
34477,2026-07-01,57.16,155086
34477,2026-05-01,57.16,155086
39343,2026-05-01,57.16,155086
39343,2026-06-01,57.16,155086
39343,2026-07-01,57.16,155086
45031,2026-05-01,57.16,155086
45031,2026-06-01,57.16,155086
45031,2026-07-01,57.16,155086
45882,2026-07-01,57.16,155086
45882,2026-05-01,57.16,155086
45882,2026-06-01,57.16,155086
46592,2026-05-01,57.16,155086
46592,2026-07-01,57.16,155086
46592,2026-06-01,57.16,155086
49602,2026-05-01,57.16,155086
49602,2026-07-01,57.16,155086
49602,2026-06-01,57.16,155086
68420,2026-07-01,57.16,155086
68420,2026-06-01,57.16,155086
68420,2026-05-01,57.16,155086
89308,2026-07-01,57.16,155086
89308,2026-06-01,57.16,155086
89308,2026-05-01,57.16,155086
3984,2026-07-01,57.15,155116
3984,2026-05-01,57.15,155116
3984,2026-06-01,57.15,155116
4632,2026-07-01,57.15,155116
4632,2026-06-01,57.15,155116
4632,2026-05-01,57.15,155116
17426,2026-07-01,57.15,155116
17426,2026-06-01,57.15,155116
17426,2026-05-01,57.15,155116
36112,2026-07-01,57.15,155116
36112,2026-06-01,57.15,155116
36112,2026-05-01,57.15,155116
38372,2026-05-01,57.15,155116
38372,2026-07-01,57.15,155116
38372,2026-06-01,57.15,155116
42386,2026-05-01,57.15,155116
42386,2026-07-01,57.15,155116
42386,2026-06-01,57.15,155116
53253,2026-05-01,57.15,155116
53253,2026-07-01,57.15,155116
53253,2026-06-01,57.15,155116
60518,2026-07-01,57.15,155116
60518,2026-05-01,57.15,155116
60518,2026-06-01,57.15,155116
63157,2026-06-01,57.15,155116
63157,2026-05-01,57.15,155116
63157,2026-07-01,57.15,155116
77506,2026-05-01,57.15,155116
77506,2026-07-01,57.15,155116
77506,2026-06-01,57.15,155116
98999,2026-06-01,57.15,155116
98999,2026-05-01,57.15,155116
98999,2026-07-01,57.15,155116
24537,2026-06-01,57.14,155149
24537,2026-05-01,57.14,155149
24537,2026-07-01,57.14,155149
27765,2026-05-01,57.14,155149
27765,2026-06-01,57.14,155149
27765,2026-07-01,57.14,155149
41963,2026-07-01,57.14,155149
41963,2026-05-01,57.14,155149
41963,2026-06-01,57.14,155149
42544,2026-05-01,57.14,155149
42544,2026-07-01,57.14,155149
42544,2026-06-01,57.14,155149
52499,2026-07-01,57.14,155149
52499,2026-05-01,57.14,155149
52499,2026-06-01,57.14,155149
56564,2026-07-01,57.14,155149
56564,2026-05-01,57.14,155149
56564,2026-06-01,57.14,155149
71830,2026-07-01,57.14,155149
71830,2026-06-01,57.14,155149
71830,2026-05-01,57.14,155149
91988,2026-05-01,57.14,155149
91988,2026-06-01,57.14,155149
91988,2026-07-01,57.14,155149
95036,2026-05-01,57.14,155149
95036,2026-07-01,57.14,155149
95036,2026-06-01,57.14,155149
14199,2026-06-01,57.13,155176
14199,2026-05-01,57.13,155176
14199,2026-07-01,57.13,155176
30072,2026-05-01,57.13,155176
30072,2026-07-01,57.13,155176
30072,2026-06-01,57.13,155176
67518,2026-05-01,57.13,155176
67518,2026-06-01,57.13,155176
67518,2026-07-01,57.13,155176
69893,2026-07-01,57.13,155176
69893,2026-06-01,57.13,155176
69893,2026-05-01,57.13,155176
93916,2026-06-01,57.13,155176
93916,2026-05-01,57.13,155176
93916,2026-07-01,57.13,155176
6221,2026-06-01,57.12,155191
6221,2026-05-01,57.12,155191
6221,2026-07-01,57.12,155191
35954,2026-05-01,57.12,155191
35954,2026-06-01,57.12,155191
35954,2026-07-01,57.12,155191
64733,2026-06-01,57.12,155191
64733,2026-07-01,57.12,155191
64733,2026-05-01,57.12,155191
70304,2026-07-01,57.12,155191
70304,2026-05-01,57.12,155191
70304,2026-06-01,57.12,155191
75548,2026-05-01,57.12,155191
75548,2026-06-01,57.12,155191
75548,2026-07-01,57.12,155191
86878,2026-07-01,57.12,155191
86878,2026-05-01,57.12,155191
86878,2026-06-01,57.12,155191
96741,2026-06-01,57.12,155191
96741,2026-05-01,57.12,155191
96741,2026-07-01,57.12,155191
99045,2026-06-01,57.12,155191
99045,2026-07-01,57.12,155191
99045,2026-05-01,57.12,155191
6014,2026-06-01,57.11,155215
6014,2026-05-01,57.11,155215
6014,2026-07-01,57.11,155215
20262,2026-05-01,57.11,155215
20262,2026-07-01,57.11,155215
20262,2026-06-01,57.11,155215
20966,2026-05-01,57.11,155215
20966,2026-07-01,57.11,155215
20966,2026-06-01,57.11,155215
26378,2026-06-01,57.11,155215
26378,2026-07-01,57.11,155215
26378,2026-05-01,57.11,155215
33796,2026-05-01,57.11,155215
33796,2026-06-01,57.11,155215
33796,2026-07-01,57.11,155215
39872,2026-07-01,57.11,155215
39872,2026-06-01,57.11,155215
39872,2026-05-01,57.11,155215
65442,2026-07-01,57.11,155215
65442,2026-05-01,57.11,155215
65442,2026-06-01,57.11,155215
67378,2026-06-01,57.11,155215
67378,2026-05-01,57.11,155215
67378,2026-07-01,57.11,155215
72438,2026-05-01,57.11,155215
72438,2026-06-01,57.11,155215
72438,2026-07-01,57.11,155215
73868,2026-07-01,57.11,155215
73868,2026-06-01,57.11,155215
73868,2026-05-01,57.11,155215
78954,2026-07-01,57.11,155215
78954,2026-05-01,57.11,155215
78954,2026-06-01,57.11,155215
80910,2026-06-01,57.11,155215
80910,2026-05-01,57.11,155215
80910,2026-07-01,57.11,155215
83483,2026-06-01,57.11,155215
83483,2026-05-01,57.11,155215
83483,2026-07-01,57.11,155215
90451,2026-06-01,57.11,155215
90451,2026-07-01,57.11,155215
90451,2026-05-01,57.11,155215
14528,2026-07-01,57.10,155257
14528,2026-06-01,57.10,155257
14528,2026-05-01,57.10,155257
50755,2026-07-01,57.10,155257
50755,2026-05-01,57.10,155257
50755,2026-06-01,57.10,155257
55404,2026-06-01,57.10,155257
55404,2026-05-01,57.10,155257
55404,2026-07-01,57.10,155257
57685,2026-07-01,57.10,155257
57685,2026-05-01,57.10,155257
57685,2026-06-01,57.10,155257
72248,2026-07-01,57.10,155257
72248,2026-06-01,57.10,155257
72248,2026-05-01,57.10,155257
90188,2026-06-01,57.10,155257
90188,2026-05-01,57.10,155257
90188,2026-07-01,57.10,155257
4638,2026-07-01,57.08,155275
4638,2026-05-01,57.08,155275
4638,2026-06-01,57.08,155275
5544,2026-07-01,57.08,155275
5544,2026-05-01,57.08,155275
5544,2026-06-01,57.08,155275
9322,2026-06-01,57.08,155275
9322,2026-05-01,57.08,155275
9322,2026-07-01,57.08,155275
24949,2026-05-01,57.08,155275
24949,2026-07-01,57.08,155275
24949,2026-06-01,57.08,155275
25432,2026-07-01,57.08,155275
25432,2026-05-01,57.08,155275
25432,2026-06-01,57.08,155275
26827,2026-07-01,57.08,155275
26827,2026-05-01,57.08,155275
26827,2026-06-01,57.08,155275
54798,2026-06-01,57.08,155275
54798,2026-05-01,57.08,155275
54798,2026-07-01,57.08,155275
76045,2026-07-01,57.08,155275
76045,2026-06-01,57.08,155275
76045,2026-05-01,57.08,155275
81611,2026-06-01,57.08,155275
81611,2026-07-01,57.08,155275
81611,2026-05-01,57.08,155275
4950,2026-06-01,57.07,155302
4950,2026-07-01,57.07,155302
4950,2026-05-01,57.07,155302
16150,2026-07-01,57.07,155302
16150,2026-05-01,57.07,155302
16150,2026-06-01,57.07,155302
27389,2026-05-01,57.07,155302
27389,2026-06-01,57.07,155302
27389,2026-07-01,57.07,155302
43393,2026-05-01,57.07,155302
43393,2026-07-01,57.07,155302
43393,2026-06-01,57.07,155302
57887,2026-05-01,57.07,155302
57887,2026-07-01,57.07,155302
57887,2026-06-01,57.07,155302
59864,2026-05-01,57.07,155302
59864,2026-06-01,57.07,155302
59864,2026-07-01,57.07,155302
74407,2026-06-01,57.07,155302
74407,2026-05-01,57.07,155302
74407,2026-07-01,57.07,155302
93467,2026-06-01,57.07,155302
93467,2026-07-01,57.07,155302
93467,2026-05-01,57.07,155302
2497,2026-05-01,57.06,155326
2497,2026-07-01,57.06,155326
2497,2026-06-01,57.06,155326
3151,2026-07-01,57.06,155326
3151,2026-05-01,57.06,155326
3151,2026-06-01,57.06,155326
12266,2026-06-01,57.06,155326
12266,2026-05-01,57.06,155326
12266,2026-07-01,57.06,155326
18013,2026-07-01,57.06,155326
18013,2026-05-01,57.06,155326
18013,2026-06-01,57.06,155326
26713,2026-07-01,57.06,155326
26713,2026-05-01,57.06,155326
26713,2026-06-01,57.06,155326
27700,2026-06-01,57.06,155326
27700,2026-07-01,57.06,155326
27700,2026-05-01,57.06,155326
44774,2026-05-01,57.06,155326
44774,2026-07-01,57.06,155326
44774,2026-06-01,57.06,155326
51566,2026-07-01,57.06,155326
51566,2026-05-01,57.06,155326
51566,2026-06-01,57.06,155326
62521,2026-07-01,57.06,155326
62521,2026-06-01,57.06,155326
62521,2026-05-01,57.06,155326
64142,2026-05-01,57.06,155326
64142,2026-06-01,57.06,155326
64142,2026-07-01,57.06,155326
72132,2026-07-01,57.06,155326
72132,2026-05-01,57.06,155326
72132,2026-06-01,57.06,155326
85178,2026-05-01,57.06,155326
85178,2026-06-01,57.06,155326
85178,2026-07-01,57.06,155326
86415,2026-07-01,57.06,155326
86415,2026-06-01,57.06,155326
86415,2026-05-01,57.06,155326
90370,2026-07-01,57.06,155326
90370,2026-06-01,57.06,155326
90370,2026-05-01,57.06,155326
90465,2026-07-01,57.06,155326
90465,2026-06-01,57.06,155326
90465,2026-05-01,57.06,155326
90789,2026-07-01,57.06,155326
90789,2026-06-01,57.06,155326
90789,2026-05-01,57.06,155326
99176,2026-06-01,57.06,155326
99176,2026-05-01,57.06,155326
99176,2026-07-01,57.06,155326
9777,2026-06-01,57.05,155377
9777,2026-05-01,57.05,155377
9777,2026-07-01,57.05,155377
39182,2026-07-01,57.05,155377
39182,2026-06-01,57.05,155377
39182,2026-05-01,57.05,155377
61617,2026-07-01,57.05,155377
61617,2026-05-01,57.05,155377
61617,2026-06-01,57.05,155377
77907,2026-05-01,57.05,155377
77907,2026-07-01,57.05,155377
77907,2026-06-01,57.05,155377
83128,2026-07-01,57.05,155377
83128,2026-06-01,57.05,155377
