customerid,paymentdate,payment,runningtotal
33958,2026-06-05,54.43,9568333.76
33959,2026-06-05,47.25,9568333.76
33963,2026-06-05,43.26,9568333.76
33964,2026-06-05,40.46,9568333.76
33966,2026-06-05,76.82,9568333.76
33967,2026-06-05,67.14,9568333.76
33970,2026-06-05,34.15,9568333.76
33975,2026-06-05,21.40,9568333.76
33977,2026-06-05,70.58,9568333.76
33978,2026-06-05,134.37,9568333.76
33979,2026-06-05,26.28,9568333.76
33983,2026-06-05,46.36,9568333.76
33986,2026-06-05,76.80,9568333.76
33987,2026-06-05,87.23,9568333.76
33989,2026-06-05,28.40,9568333.76
33996,2026-06-05,45.52,9568333.76
33997,2026-06-05,30.33,9568333.76
33999,2026-06-05,74.91,9568333.76
34000,2026-06-05,54.88,9568333.76
34002,2026-06-05,115.77,9568333.76
34005,2026-06-05,82.23,9568333.76
34006,2026-06-05,29.76,9568333.76
34007,2026-06-05,34.95,9568333.76
34011,2026-06-05,69.27,9568333.76
34015,2026-06-05,143.32,9568333.76
34018,2026-06-05,125.67,9568333.76
34019,2026-06-05,72.88,9568333.76
34027,2026-06-05,86.82,9568333.76
34028,2026-06-05,86.51,9568333.76
34029,2026-06-05,89.76,9568333.76
34033,2026-06-05,82.68,9568333.76
34040,2026-06-05,76.97,9568333.76
34044,2026-06-05,26.68,9568333.76
34047,2026-06-05,59.68,9568333.76
34049,2026-06-05,108.05,9568333.76
34052,2026-06-05,80.24,9568333.76
34053,2026-06-05,39.92,9568333.76
34056,2026-06-05,45.24,9568333.76
34058,2026-06-05,88.71,9568333.76
34060,2026-06-05,155.33,9568333.76
34062,2026-06-05,22.83,9568333.76
34065,2026-06-05,22.94,9568333.76
34066,2026-06-05,22.75,9568333.76
34069,2026-06-05,66.01,9568333.76
34070,2026-06-05,98.57,9568333.76
34073,2026-06-05,30.66,9568333.76
34078,2026-06-05,69.72,9568333.76
34079,2026-06-05,66.19,9568333.76
34080,2026-06-05,22.54,9568333.76
34084,2026-06-05,54.39,9568333.76
34086,2026-06-05,29.39,9568333.76
34087,2026-06-05,27.67,9568333.76
34090,2026-06-05,45.70,9568333.76
34091,2026-06-05,115.30,9568333.76
34093,2026-06-05,23.59,9568333.76
34095,2026-06-05,48.04,9568333.76
34097,2026-06-05,82.75,9568333.76
34098,2026-06-05,36.60,9568333.76
34102,2026-06-05,153.61,9568333.76
34105,2026-06-05,23.39,9568333.76
34106,2026-06-05,83.79,9568333.76
34110,2026-06-05,78.15,9568333.76
34112,2026-06-05,64.97,9568333.76
34113,2026-06-05,42.97,9568333.76
34115,2026-06-05,22.27,9568333.76
34116,2026-06-05,88.70,9568333.76
34117,2026-06-05,112.66,9568333.76
34122,2026-06-05,55.17,9568333.76
34123,2026-06-05,44.90,9568333.76
34124,2026-06-05,99.90,9568333.76
34125,2026-06-05,29.10,9568333.76
34126,2026-06-05,98.70,9568333.76
34128,2026-06-05,37.78,9568333.76
34134,2026-06-05,60.38,9568333.76
34136,2026-06-05,25.54,9568333.76
34137,2026-06-05,77.86,9568333.76
34138,2026-06-05,28.90,9568333.76
34139,2026-06-05,72.35,9568333.76
34142,2026-06-05,29.08,9568333.76
34143,2026-06-05,22.06,9568333.76
34144,2026-06-05,58.10,9568333.76
34145,2026-06-05,32.69,9568333.76
34146,2026-06-05,32.21,9568333.76
34147,2026-06-05,32.19,9568333.76
34149,2026-06-05,63.65,9568333.76
34150,2026-06-05,85.51,9568333.76
34151,2026-06-05,79.00,9568333.76
34152,2026-06-05,44.52,9568333.76
34154,2026-06-05,30.21,9568333.76
34156,2026-06-05,38.62,9568333.76
34157,2026-06-05,35.79,9568333.76
34158,2026-06-05,76.30,9568333.76
34163,2026-06-05,36.74,9568333.76
34164,2026-06-05,130.49,9568333.76
34166,2026-06-05,38.42,9568333.76
34169,2026-06-05,28.41,9568333.76
34171,2026-06-05,157.59,9568333.76
34181,2026-06-05,23.22,9568333.76
34182,2026-06-05,43.67,9568333.76
34186,2026-06-05,122.47,9568333.76
34187,2026-06-05,26.64,9568333.76
34188,2026-06-05,37.54,9568333.76
34193,2026-06-05,21.58,9568333.76
34196,2026-06-05,42.81,9568333.76
34197,2026-06-05,63.04,9568333.76
34198,2026-06-05,110.00,9568333.76
34200,2026-06-05,120.80,9568333.76
34201,2026-06-05,54.55,9568333.76
34210,2026-06-05,107.72,9568333.76
34212,2026-06-05,128.90,9568333.76
34214,2026-06-05,120.19,9568333.76
34216,2026-06-05,46.30,9568333.76
34218,2026-06-05,150.94,9568333.76
34219,2026-06-05,37.05,9568333.76
34220,2026-06-05,75.35,9568333.76
34223,2026-06-05,151.78,9568333.76
34224,2026-06-05,26.93,9568333.76
34226,2026-06-05,60.56,9568333.76
34233,2026-06-05,132.36,9568333.76
34235,2026-06-05,150.47,9568333.76
34236,2026-06-05,117.90,9568333.76
34237,2026-06-05,149.73,9568333.76
34238,2026-06-05,23.72,9568333.76
34240,2026-06-05,37.17,9568333.76
34243,2026-06-05,124.80,9568333.76
34247,2026-06-05,32.59,9568333.76
34248,2026-06-05,21.57,9568333.76
34251,2026-06-05,66.34,9568333.76
34253,2026-06-05,30.01,9568333.76
34256,2026-06-05,34.73,9568333.76
34258,2026-06-05,103.37,9568333.76
34259,2026-06-05,44.23,9568333.76
34262,2026-06-05,154.69,9568333.76
34264,2026-06-05,144.65,9568333.76
34268,2026-06-05,151.70,9568333.76
34269,2026-06-05,67.67,9568333.76
34271,2026-06-05,36.64,9568333.76
34276,2026-06-05,22.64,9568333.76
34277,2026-06-05,111.48,9568333.76
34278,2026-06-05,75.29,9568333.76
34280,2026-06-05,25.11,9568333.76
34282,2026-06-05,57.03,9568333.76
34289,2026-06-05,151.36,9568333.76
34291,2026-06-05,82.76,9568333.76
34292,2026-06-05,60.09,9568333.76
34293,2026-06-05,143.09,9568333.76
34295,2026-06-05,31.24,9568333.76
34298,2026-06-05,29.30,9568333.76
34299,2026-06-05,102.32,9568333.76
34301,2026-06-05,75.21,9568333.76
34303,2026-06-05,21.72,9568333.76
34305,2026-06-05,24.14,9568333.76
34306,2026-06-05,24.16,9568333.76
34308,2026-06-05,73.61,9568333.76
34311,2026-06-05,28.33,9568333.76
34316,2026-06-05,82.21,9568333.76
34320,2026-06-05,24.11,9568333.76
34321,2026-06-05,75.83,9568333.76
34322,2026-06-05,39.98,9568333.76
34323,2026-06-05,160.15,9568333.76
34324,2026-06-05,39.57,9568333.76
34326,2026-06-05,96.82,9568333.76
34327,2026-06-05,139.88,9568333.76
34328,2026-06-05,117.91,9568333.76
34329,2026-06-05,60.50,9568333.76
34333,2026-06-05,101.84,9568333.76
34334,2026-06-05,27.53,9568333.76
34337,2026-06-05,66.84,9568333.76
34341,2026-06-05,141.72,9568333.76
34343,2026-06-05,125.41,9568333.76
34345,2026-06-05,75.99,9568333.76
34348,2026-06-05,24.20,9568333.76
34355,2026-06-05,46.37,9568333.76
34357,2026-06-05,136.39,9568333.76
34358,2026-06-05,22.63,9568333.76
34359,2026-06-05,63.01,9568333.76
34360,2026-06-05,43.74,9568333.76
34368,2026-06-05,59.99,9568333.76
34370,2026-06-05,36.39,9568333.76
34371,2026-06-05,157.04,9568333.76
34375,2026-06-05,120.65,9568333.76
34378,2026-06-05,33.83,9568333.76
34380,2026-06-05,103.55,9568333.76
34385,2026-06-05,35.91,9568333.76
34387,2026-06-05,58.38,9568333.76
34388,2026-06-05,58.88,9568333.76
34390,2026-06-05,32.73,9568333.76
34391,2026-06-05,47.30,9568333.76
34392,2026-06-05,141.71,9568333.76
34393,2026-06-05,131.93,9568333.76
34394,2026-06-05,34.92,9568333.76
34397,2026-06-05,42.28,9568333.76
34398,2026-06-05,26.55,9568333.76
34402,2026-06-05,64.53,9568333.76
34403,2026-06-05,78.86,9568333.76
34404,2026-06-05,141.70,9568333.76
34405,2026-06-05,36.57,9568333.76
34407,2026-06-05,100.41,9568333.76
34409,2026-06-05,71.08,9568333.76
34414,2026-06-05,41.03,9568333.76
34415,2026-06-05,22.98,9568333.76
34416,2026-06-05,67.51,9568333.76
34417,2026-06-05,47.40,9568333.76
34419,2026-06-05,82.79,9568333.76
34420,2026-06-05,130.55,9568333.76
34424,2026-06-05,69.62,9568333.76
34425,2026-06-05,75.17,9568333.76
34427,2026-06-05,37.34,9568333.76
34431,2026-06-05,99.87,9568333.76
34435,2026-06-05,32.09,9568333.76
34438,2026-06-05,117.41,9568333.76
34439,2026-06-05,59.01,9568333.76
34440,2026-06-05,150.07,9568333.76
34441,2026-06-05,58.45,9568333.76
34448,2026-06-05,86.98,9568333.76
34450,2026-06-05,59.75,9568333.76
34451,2026-06-05,120.34,9568333.76
34453,2026-06-05,35.73,9568333.76
34460,2026-06-05,38.02,9568333.76
34461,2026-06-05,42.84,9568333.76
34462,2026-06-05,87.33,9568333.76
34465,2026-06-05,30.59,9568333.76
34466,2026-06-05,68.42,9568333.76
34467,2026-06-05,21.75,9568333.76
34470,2026-06-05,28.46,9568333.76
34471,2026-06-05,35.17,9568333.76
34474,2026-06-05,101.40,9568333.76
34475,2026-06-05,59.10,9568333.76
34476,2026-06-05,23.96,9568333.76
34477,2026-06-05,57.16,9568333.76
34478,2026-06-05,24.02,9568333.76
34479,2026-06-05,35.38,9568333.76
34482,2026-06-05,110.28,9568333.76
34483,2026-06-05,136.39,9568333.76
34489,2026-06-05,72.19,9568333.76
34490,2026-06-05,76.49,9568333.76
34491,2026-06-05,39.81,9568333.76
34497,2026-06-05,117.09,9568333.76
34499,2026-06-05,72.57,9568333.76
34500,2026-06-05,56.47,9568333.76
34502,2026-06-05,90.30,9568333.76
34503,2026-06-05,24.82,9568333.76
34504,2026-06-05,109.61,9568333.76
34506,2026-06-05,33.60,9568333.76
34507,2026-06-05,36.63,9568333.76
34508,2026-06-05,53.71,9568333.76
34509,2026-06-05,44.29,9568333.76
34510,2026-06-05,111.68,9568333.76
34511,2026-06-05,46.60,9568333.76
34514,2026-06-05,87.67,9568333.76
34517,2026-06-05,101.87,9568333.76
34518,2026-06-05,25.22,9568333.76
34521,2026-06-05,44.76,9568333.76
34522,2026-06-05,44.63,9568333.76
34526,2026-06-05,31.54,9568333.76
34530,2026-06-05,82.80,9568333.76
34532,2026-06-05,21.84,9568333.76
34538,2026-06-05,39.66,9568333.76
34539,2026-06-05,55.52,9568333.76
34540,2026-06-05,35.03,9568333.76
34541,2026-06-05,68.15,9568333.76
34543,2026-06-05,82.18,9568333.76
34544,2026-06-05,87.44,9568333.76
34546,2026-06-05,143.75,9568333.76
34547,2026-06-05,83.47,9568333.76
34549,2026-06-05,159.52,9568333.76
34553,2026-06-05,34.02,9568333.76
34554,2026-06-05,43.69,9568333.76
34557,2026-06-05,36.51,9568333.76
34558,2026-06-05,29.89,9568333.76
34559,2026-06-05,85.64,9568333.76
34564,2026-06-05,43.88,9568333.76
34570,2026-06-05,60.21,9568333.76
34572,2026-06-05,113.14,9568333.76
34573,2026-06-05,36.49,9568333.76
34577,2026-06-05,62.52,9568333.76
34578,2026-06-05,29.18,9568333.76
34579,2026-06-05,21.83,9568333.76
34582,2026-06-05,43.10,9568333.76
34586,2026-06-05,47.17,9568333.76
34587,2026-06-05,48.11,9568333.76
34591,2026-06-05,40.27,9568333.76
34594,2026-06-05,31.63,9568333.76
34595,2026-06-05,22.10,9568333.76
34599,2026-06-05,34.75,9568333.76
34605,2026-06-05,73.21,9568333.76
34606,2026-06-05,29.39,9568333.76
34607,2026-06-05,77.26,9568333.76
34608,2026-06-05,46.16,9568333.76
34609,2026-06-05,133.79,9568333.76
34610,2026-06-05,39.61,9568333.76
34612,2026-06-05,26.61,9568333.76
34616,2026-06-05,59.09,9568333.76
34618,2026-06-05,38.42,9568333.76
34623,2026-06-05,96.73,9568333.76
34624,2026-06-05,127.74,9568333.76
34626,2026-06-05,35.80,9568333.76
34627,2026-06-05,57.58,9568333.76
34631,2026-06-05,118.28,9568333.76
34632,2026-06-05,22.23,9568333.76
34633,2026-06-05,128.60,9568333.76
34634,2026-06-05,61.25,9568333.76
34635,2026-06-05,35.74,9568333.76
34640,2026-06-05,76.70,9568333.76
34642,2026-06-05,84.65,9568333.76
34643,2026-06-05,87.61,9568333.76
34645,2026-06-05,157.66,9568333.76
34646,2026-06-05,66.63,9568333.76
34651,2026-06-05,113.37,9568333.76
34652,2026-06-05,40.09,9568333.76
34654,2026-06-05,85.27,9568333.76
34655,2026-06-05,57.65,9568333.76
34659,2026-06-05,86.62,9568333.76
34660,2026-06-05,106.39,9568333.76
34664,2026-06-05,70.22,9568333.76
34666,2026-06-05,82.06,9568333.76
34667,2026-06-05,84.22,9568333.76
34671,2026-06-05,47.96,9568333.76
34675,2026-06-05,130.89,9568333.76
34676,2026-06-05,158.55,9568333.76
34678,2026-06-05,84.06,9568333.76
34679,2026-06-05,87.63,9568333.76
34682,2026-06-05,27.78,9568333.76
34686,2026-06-05,136.72,9568333.76
34687,2026-06-05,26.73,9568333.76
34694,2026-06-05,31.65,9568333.76
34698,2026-06-05,138.64,9568333.76
34699,2026-06-05,32.15,9568333.76
34701,2026-06-05,74.27,9568333.76
34703,2026-06-05,82.97,9568333.76
34705,2026-06-05,99.47,9568333.76
34706,2026-06-05,40.55,9568333.76
34708,2026-06-05,66.02,9568333.76
34713,2026-06-05,125.37,9568333.76
34714,2026-06-05,24.60,9568333.76
34716,2026-06-05,74.13,9568333.76
34719,2026-06-05,33.45,9568333.76
34720,2026-06-05,61.05,9568333.76
34723,2026-06-05,34.94,9568333.76
34726,2026-06-05,29.28,9568333.76
34727,2026-06-05,157.75,9568333.76
34730,2026-06-05,85.14,9568333.76
34732,2026-06-05,133.03,9568333.76
34734,2026-06-05,37.15,9568333.76
34735,2026-06-05,47.29,9568333.76
34736,2026-06-05,62.04,9568333.76
34738,2026-06-05,42.29,9568333.76
34739,2026-06-05,38.82,9568333.76
34742,2026-06-05,37.45,9568333.76
34743,2026-06-05,42.71,9568333.76
34744,2026-06-05,64.21,9568333.76
34745,2026-06-05,31.06,9568333.76
34746,2026-06-05,42.78,9568333.76
34747,2026-06-05,65.10,9568333.76
34749,2026-06-05,40.14,9568333.76
34751,2026-06-05,64.78,9568333.76
34752,2026-06-05,87.25,9568333.76
34755,2026-06-05,39.92,9568333.76
34757,2026-06-05,82.20,9568333.76
34761,2026-06-05,22.12,9568333.76
34762,2026-06-05,65.30,9568333.76
34766,2026-06-05,107.91,9568333.76
34767,2026-06-05,61.08,9568333.76
34774,2026-06-05,44.42,9568333.76
34777,2026-06-05,31.01,9568333.76
34783,2026-06-05,29.93,9568333.76
34785,2026-06-05,134.75,9568333.76
34788,2026-06-05,23.07,9568333.76
34789,2026-06-05,66.25,9568333.76
34790,2026-06-05,67.41,9568333.76
34793,2026-06-05,68.74,9568333.76
34796,2026-06-05,30.25,9568333.76
34799,2026-06-05,65.24,9568333.76
34801,2026-06-05,104.76,9568333.76
34803,2026-06-05,56.43,9568333.76
34805,2026-06-05,101.07,9568333.76
34806,2026-06-05,46.88,9568333.76
34811,2026-06-05,59.48,9568333.76
34812,2026-06-05,38.87,9568333.76
34814,2026-06-05,25.08,9568333.76
34815,2026-06-05,46.87,9568333.76
34817,2026-06-05,84.52,9568333.76
34818,2026-06-05,61.19,9568333.76
34819,2026-06-05,27.30,9568333.76
34823,2026-06-05,56.21,9568333.76
34825,2026-06-05,90.44,9568333.76
34826,2026-06-05,41.13,9568333.76
34828,2026-06-05,41.77,9568333.76
34833,2026-06-05,154.78,9568333.76
34835,2026-06-05,138.89,9568333.76
34836,2026-06-05,66.41,9568333.76
34841,2026-06-05,35.14,9568333.76
34843,2026-06-05,103.04,9568333.76
34845,2026-06-05,23.04,9568333.76
34847,2026-06-05,36.21,9568333.76
34848,2026-06-05,46.48,9568333.76
34849,2026-06-05,113.03,9568333.76
34850,2026-06-05,147.57,9568333.76
34854,2026-06-05,54.16,9568333.76
34857,2026-06-05,88.81,9568333.76
34858,2026-06-05,28.29,9568333.76
34859,2026-06-05,89.59,9568333.76
34860,2026-06-05,25.43,9568333.76
34861,2026-06-05,113.33,9568333.76
34862,2026-06-05,24.03,9568333.76
34864,2026-06-05,59.33,9568333.76
34867,2026-06-05,35.95,9568333.76
34869,2026-06-05,117.67,9568333.76
34870,2026-06-05,103.01,9568333.76
34873,2026-06-05,79.82,9568333.76
34874,2026-06-05,33.87,9568333.76
34875,2026-06-05,43.19,9568333.76
34880,2026-06-05,26.26,9568333.76
34882,2026-06-05,120.23,9568333.76
34888,2026-06-05,57.96,9568333.76
34889,2026-06-05,64.72,9568333.76
34894,2026-06-05,46.25,9568333.76
34896,2026-06-05,44.59,9568333.76
34897,2026-06-05,121.84,9568333.76
34900,2026-06-05,76.22,9568333.76
34904,2026-06-05,66.25,9568333.76
34907,2026-06-05,98.56,9568333.76
34912,2026-06-05,61.16,9568333.76
34915,2026-06-05,40.95,9568333.76
34917,2026-06-05,135.43,9568333.76
34919,2026-06-05,31.99,9568333.76
34920,2026-06-05,90.34,9568333.76
34921,2026-06-05,70.38,9568333.76
34922,2026-06-05,125.10,9568333.76
34925,2026-06-05,33.69,9568333.76
34926,2026-06-05,34.69,9568333.76
34928,2026-06-05,54.30,9568333.76
34929,2026-06-05,37.44,9568333.76
34934,2026-06-05,81.65,9568333.76
34935,2026-06-05,122.42,9568333.76
34937,2026-06-05,30.06,9568333.76
34939,2026-06-05,70.81,9568333.76
34941,2026-06-05,34.54,9568333.76
34943,2026-06-05,128.45,9568333.76
34944,2026-06-05,156.67,9568333.76
34945,2026-06-05,88.17,9568333.76
34946,2026-06-05,34.00,9568333.76
34951,2026-06-05,79.67,9568333.76
34953,2026-06-05,24.24,9568333.76
34955,2026-06-05,24.36,9568333.76
34956,2026-06-05,40.40,9568333.76
34959,2026-06-05,62.65,9568333.76
34963,2026-06-05,24.12,9568333.76
34966,2026-06-05,84.23,9568333.76
34971,2026-06-05,46.03,9568333.76
34972,2026-06-05,84.65,9568333.76
34974,2026-06-05,80.81,9568333.76
34975,2026-06-05,34.61,9568333.76
34978,2026-06-05,66.15,9568333.76
34980,2026-06-05,98.60,9568333.76
34981,2026-06-05,155.37,9568333.76
34985,2026-06-05,46.33,9568333.76
34986,2026-06-05,114.82,9568333.76
34987,2026-06-05,24.55,9568333.76
34989,2026-06-05,31.04,9568333.76
34992,2026-06-05,89.69,9568333.76
34993,2026-06-05,151.89,9568333.76
34997,2026-06-05,54.64,9568333.76
34998,2026-06-05,122.85,9568333.76
34999,2026-06-05,32.45,9568333.76
35000,2026-06-05,39.84,9568333.76
35003,2026-06-05,73.63,9568333.76
35004,2026-06-05,96.39,9568333.76
35007,2026-06-05,75.56,9568333.76
35008,2026-06-05,72.74,9568333.76
35009,2026-06-05,46.35,9568333.76
35012,2026-06-05,73.07,9568333.76
35014,2026-06-05,31.89,9568333.76
35016,2026-06-05,29.55,9568333.76
35021,2026-06-05,29.01,9568333.76
35023,2026-06-05,53.59,9568333.76
35026,2026-06-05,36.31,9568333.76
35028,2026-06-05,40.75,9568333.76
35029,2026-06-05,26.91,9568333.76
35031,2026-06-05,53.96,9568333.76
35033,2026-06-05,86.15,9568333.76
35034,2026-06-05,61.92,9568333.76
35038,2026-06-05,104.19,9568333.76
35040,2026-06-05,40.40,9568333.76
35042,2026-06-05,84.84,9568333.76
35043,2026-06-05,62.51,9568333.76
35046,2026-06-05,64.59,9568333.76
35047,2026-06-05,54.63,9568333.76
35049,2026-06-05,29.87,9568333.76
35053,2026-06-05,27.32,9568333.76
35054,2026-06-05,64.14,9568333.76
35055,2026-06-05,64.63,9568333.76
35058,2026-06-05,69.86,9568333.76
35060,2026-06-05,31.51,9568333.76
35063,2026-06-05,34.82,9568333.76
35067,2026-06-05,83.02,9568333.76
35076,2026-06-05,40.23,9568333.76
35077,2026-06-05,43.38,9568333.76
35078,2026-06-05,23.76,9568333.76
35080,2026-06-05,104.68,9568333.76
35081,2026-06-05,38.42,9568333.76
35082,2026-06-05,25.19,9568333.76
35083,2026-06-05,146.53,9568333.76
35087,2026-06-05,31.05,9568333.76
35090,2026-06-05,61.90,9568333.76
35091,2026-06-05,160.09,9568333.76
35095,2026-06-05,25.46,9568333.76
35099,2026-06-05,71.41,9568333.76
35100,2026-06-05,38.96,9568333.76
35104,2026-06-05,54.86,9568333.76
35107,2026-06-05,138.55,9568333.76
35108,2026-06-05,59.71,9568333.76
35109,2026-06-05,33.63,9568333.76
35110,2026-06-05,109.46,9568333.76
35113,2026-06-05,69.60,9568333.76
35117,2026-06-05,79.76,9568333.76
35120,2026-06-05,87.70,9568333.76
35121,2026-06-05,87.59,9568333.76
35122,2026-06-05,26.11,9568333.76
35124,2026-06-05,44.53,9568333.76
35125,2026-06-05,22.44,9568333.76
35126,2026-06-05,22.40,9568333.76
35128,2026-06-05,88.45,9568333.76
35134,2026-06-05,135.70,9568333.76
35136,2026-06-05,69.43,9568333.76
35138,2026-06-05,27.33,9568333.76
35140,2026-06-05,142.73,9568333.76
35142,2026-06-05,25.62,9568333.76
35144,2026-06-05,38.17,9568333.76
35145,2026-06-05,30.87,9568333.76
35148,2026-06-05,86.47,9568333.76
35153,2026-06-05,71.76,9568333.76
35154,2026-06-05,60.70,9568333.76
35155,2026-06-05,66.49,9568333.76
35156,2026-06-05,159.75,9568333.76
35157,2026-06-05,43.39,9568333.76
35158,2026-06-05,65.36,9568333.76
35160,2026-06-05,28.36,9568333.76
35161,2026-06-05,105.93,9568333.76
35162,2026-06-05,40.85,9568333.76
35165,2026-06-05,42.29,9568333.76
35167,2026-06-05,30.50,9568333.76
35170,2026-06-05,73.08,9568333.76
35172,2026-06-05,28.33,9568333.76
35177,2026-06-05,88.97,9568333.76
35179,2026-06-05,110.07,9568333.76
35180,2026-06-05,86.55,9568333.76
35183,2026-06-05,148.59,9568333.76
35186,2026-06-05,32.64,9568333.76
35193,2026-06-05,53.92,9568333.76
35196,2026-06-05,84.37,9568333.76
35197,2026-06-05,132.04,9568333.76
35200,2026-06-05,22.30,9568333.76
35206,2026-06-05,26.53,9568333.76
35207,2026-06-05,78.13,9568333.76
35208,2026-06-05,53.91,9568333.76
35209,2026-06-05,131.19,9568333.76
35210,2026-06-05,43.35,9568333.76
35211,2026-06-05,23.08,9568333.76
35215,2026-06-05,41.36,9568333.76
35216,2026-06-05,32.57,9568333.76
35218,2026-06-05,47.12,9568333.76
35221,2026-06-05,73.89,9568333.76
35222,2026-06-05,34.06,9568333.76
35225,2026-06-05,31.35,9568333.76
35226,2026-06-05,22.13,9568333.76
35227,2026-06-05,121.59,9568333.76
35231,2026-06-05,26.42,9568333.76
35233,2026-06-05,65.48,9568333.76
35234,2026-06-05,26.29,9568333.76
35236,2026-06-05,86.73,9568333.76
35238,2026-06-05,29.11,9568333.76
35240,2026-06-05,37.24,9568333.76
35241,2026-06-05,34.78,9568333.76
35243,2026-06-05,42.04,9568333.76
35245,2026-06-05,46.41,9568333.76
35248,2026-06-05,79.44,9568333.76
35249,2026-06-05,70.55,9568333.76
35253,2026-06-05,71.55,9568333.76
35260,2026-06-05,87.52,9568333.76
35265,2026-06-05,136.86,9568333.76
35267,2026-06-05,27.54,9568333.76
35268,2026-06-05,118.40,9568333.76
35269,2026-06-05,30.01,9568333.76
35274,2026-06-05,150.13,9568333.76
35275,2026-06-05,123.03,9568333.76
35276,2026-06-05,31.90,9568333.76
35277,2026-06-05,141.55,9568333.76
35278,2026-06-05,78.89,9568333.76
35280,2026-06-05,25.58,9568333.76
35281,2026-06-05,45.56,9568333.76
35284,2026-06-05,34.84,9568333.76
35286,2026-06-05,79.06,9568333.76
35288,2026-06-05,40.25,9568333.76
35289,2026-06-05,62.56,9568333.76
35291,2026-06-05,46.63,9568333.76
35292,2026-06-05,83.79,9568333.76
35293,2026-06-05,82.68,9568333.76
35295,2026-06-05,46.25,9568333.76
35298,2026-06-05,99.51,9568333.76
35302,2026-06-05,84.96,9568333.76
35305,2026-06-05,130.79,9568333.76
35309,2026-06-05,126.37,9568333.76
35310,2026-06-05,67.86,9568333.76
35315,2026-06-05,46.06,9568333.76
35317,2026-06-05,38.01,9568333.76
35318,2026-06-05,26.56,9568333.76
35320,2026-06-05,79.82,9568333.76
35324,2026-06-05,54.17,9568333.76
35325,2026-06-05,160.44,9568333.76
35328,2026-06-05,114.27,9568333.76
35333,2026-06-05,78.23,9568333.76
35336,2026-06-05,41.05,9568333.76
35338,2026-06-05,46.67,9568333.76
35339,2026-06-05,105.13,9568333.76
35342,2026-06-05,77.05,9568333.76
35343,2026-06-05,54.39,9568333.76
35345,2026-06-05,26.38,9568333.76
